PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,DRIVES,DRIVE_FGM,DRIVE_FGA,DRIVE_FG_PCT,DRIVE_FTM,DRIVE_FTA,DRIVE_FT_PCT,DRIVE_PTS,DRIVE_PTS_PCT,DRIVE_PASSES,DRIVE_PASSES_PCT,DRIVE_AST,DRIVE_AST_PCT,DRIVE_TOV,DRIVE_TOV_PCT,DRIVE_PF,DRIVE_PF_PCT,SEASON,SEASON_TYPE,PT_MEASURE_TYPE
1642860,Will Riley,1610612764,WAS,68,16,52,1429.0,354,74,163,0.454,48,58,0.828,198,0.559,123,0.347,32,0.09,28,0.079,29,0.082,2025-26,Regular Season,Drives
1630214,Xavier Tillman,1610612766,CHA,28,20,8,178.0,2,1,1,1.0,0,2,0.0,2,1.0,0,0.0,0,0.0,0,0.0,1,0.5,2025-26,Regular Season,Drives
1642905,Yang Hansen,1610612757,POR,41,22,19,296.0,8,1,6,0.167,2,2,1.0,4,0.5,0,0.0,0,0.0,1,0.125,1,0.125,2025-26,Regular Season,Drives
1642949,Yanic Konan Niederhäuser,1610612746,LAC,41,22,19,424.0,19,8,12,0.667,4,4,1.0,20,1.053,1,0.053,0,0.0,4,0.211,2,0.105,2025-26,Regular Season,Drives
1642530,Yuki Kawamura,1610612741,CHI,13,4,9,142.0,46,2,7,0.286,6,6,1.0,10,0.217,33,0.717,10,0.217,3,0.065,3,0.065,2025-26,Regular Season,Drives
1642274,Yves Missi,1610612740,NOP,65,19,46,1257.0,133,41,75,0.547,15,25,0.6,98,0.737,31,0.233,8,0.06,13,0.098,13,0.098,2025-26,Regular Season,Drives
1642258,Zaccharie Risacher,1610612737,ATL,64,38,26,1453.0,127,25,67,0.373,3,8,0.375,54,0.425,44,0.346,10,0.079,7,0.055,4,0.031,2025-26,Regular Season,Drives
1628380,Zach Collins,1610612741,CHI,10,6,4,184.0,4,2,2,1.0,0,0,0.0,4,1.0,1,0.25,0,0.0,1,0.25,0,0.0,2025-26,Regular Season,Drives
1641744,Zach Edey,1610612763,MEM,11,7,4,284.0,1,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,Drives
203897,Zach LaVine,1610612758,SAC,39,9,30,1224.0,249,55,103,0.534,53,60,0.883,166,0.667,98,0.394,18,0.072,14,0.056,30,0.12,2025-26,Regular Season,Drives
1630192,Zeke Nnaji,1610612743,DEN,49,35,14,585.0,22,9,14,0.643,2,2,1.0,20,0.909,2,0.091,0,0.0,3,0.136,1,0.045,2025-26,Regular Season,Drives
1630533,Ziaire Williams,1610612751,BKN,56,13,43,1281.0,150,30,77,0.39,38,44,0.864,100,0.667,36,0.24,10,0.067,11,0.073,22,0.147,2025-26,Regular Season,Drives
1629627,Zion Williamson,1610612740,NOP,61,22,39,1813.0,838,235,433,0.543,158,216,0.731,653,0.779,215,0.257,42,0.05,48,0.057,111,0.132,2025-26,Regular Season,Drives
1642389,Zyon Pullin,1610612750,MIN,2,2,0,6.0,1,0,0,0.0,0,0,0.0,0,0.0,1,1.0,1,1.0,0,0.0,0,0.0,2025-26,Regular Season,Drives
