PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,MIN,TOUCHES,PAINT_TOUCHES,PAINT_TOUCH_FGM,PAINT_TOUCH_FGA,PAINT_TOUCH_FG_PCT,PAINT_TOUCH_FTM,PAINT_TOUCH_FTA,PAINT_TOUCH_FT_PCT,PAINT_TOUCH_PTS,PAINT_TOUCH_PTS_PCT,PAINT_TOUCH_PASSES,PAINT_TOUCH_PASSES_PCT,PAINT_TOUCH_AST,PAINT_TOUCH_AST_PCT,PAINT_TOUCH_TOV,PAINT_TOUCH_TOV_PCT,PAINT_TOUCH_FOULS,PAINT_TOUCH_FOULS_PCT,SEASON,SEASON_TYPE,PT_MEASURE_TYPE
1641787,Tosan Evbuomwan,1610612766,CHA,5,4,1,8.0,8,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PaintTouch
1641739,Toumani Camara,1610612757,POR,78,40,38,2590.0,4334,211,73,101,0.723,18,26,0.692,164,0.777,82,0.389,10,0.047,10,0.047,11,0.052,2025-26,Regular Season,PaintTouch
1629027,Trae Young,1610612764,WAS,15,2,13,384.0,935,2,1,1,1.0,0,0,0.0,2,1.0,1,0.5,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PaintTouch
1631218,Trayce Jackson-Davis,1610612761,TOR,50,27,23,487.0,817,157,51,86,0.593,22,42,0.524,126,0.803,36,0.229,3,0.019,10,0.064,20,0.127,2025-26,Regular Season,PaintTouch
1642848,Tre Johnson,1610612764,WAS,59,12,47,1418.0,1957,22,5,9,0.556,0,0,0.0,12,0.545,9,0.409,1,0.045,2,0.091,0,0.0,2025-26,Regular Season,PaintTouch
1630200,Tre Jones,1610612741,CHI,60,25,35,1619.0,3628,66,31,36,0.861,7,8,0.875,70,1.061,20,0.303,4,0.061,3,0.045,4,0.061,2025-26,Regular Season,PaintTouch
1630544,Tre Mann,1610612766,CHA,51,29,22,661.0,1389,13,1,2,0.5,1,2,0.5,3,0.231,8,0.615,0,0.0,2,0.154,1,0.077,2025-26,Regular Season,PaintTouch
1630570,Trendon Watford,1610612755,PHI,51,26,25,852.0,2025,69,26,36,0.722,2,4,0.5,55,0.797,26,0.377,6,0.087,3,0.043,2,0.029,2025-26,Regular Season,PaintTouch
1642280,Trentyn Flowers,1610612741,CHI,2,0,2,6.0,8,2,2,2,1.0,0,0,0.0,4,2.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PaintTouch
1630286,Trevon Scott,1610612751,BKN,1,0,1,8.0,10,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PaintTouch
1631211,Trevor Keels,1610612748,MIA,4,4,0,5.0,12,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PaintTouch
1641725,Trey Alexander,1610612740,NOP,5,1,4,42.0,51,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PaintTouch
1641998,Trey Jemison III,1610612752,NYK,11,9,2,61.0,54,11,2,3,0.667,0,0,0.0,4,0.364,7,0.636,1,0.091,1,0.091,0,0.0,2025-26,Regular Season,PaintTouch
1630530,Trey Murphy III,1610612740,NOP,66,21,45,2341.0,4040,163,93,119,0.782,19,20,0.95,210,1.288,23,0.141,6,0.037,5,0.031,10,0.061,2025-26,Regular Season,PaintTouch
1642400,Tristan Enaruna,1610612739,CLE,6,6,0,34.0,50,8,5,8,0.625,0,0,0.0,10,1.25,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PaintTouch
1641774,Tristan Vukcevic,1610612764,WAS,49,8,41,671.0,1160,96,44,61,0.721,18,24,0.75,110,1.146,14,0.146,3,0.031,6,0.063,11,0.115,2025-26,Regular Season,PaintTouch
1641783,Tristan da Silva,1610612753,ORL,72,39,33,1784.0,2240,114,50,76,0.658,2,2,1.0,102,0.895,29,0.254,4,0.035,6,0.053,0,0.0,2025-26,Regular Season,PaintTouch
1629660,Ty Jerome,1610612763,MEM,15,3,12,339.0,784,4,2,3,0.667,0,0,0.0,4,1.0,0,0.0,0,0.0,1,0.25,0,0.0,2025-26,Regular Season,PaintTouch
1631102,TyTy Washington Jr.,1610612746,LAC,12,6,6,72.0,126,2,0,1,0.0,0,0,0.0,0,0.0,1,0.5,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PaintTouch
1631174,Tyler Burton,1610612763,MEM,12,2,10,307.0,403,11,2,4,0.5,4,4,1.0,10,0.909,3,0.273,0,0.0,0,0.0,4,0.364,2025-26,Regular Season,PaintTouch
1629639,Tyler Herro,1610612748,MIA,30,13,17,952.0,1826,19,7,10,0.7,4,4,1.0,18,0.947,6,0.316,1,0.053,1,0.053,1,0.053,2025-26,Regular Season,PaintTouch
1642278,Tyler Kolek,1610612752,NYK,62,39,23,727.0,1809,16,5,6,0.833,0,0,0.0,10,0.625,7,0.438,1,0.063,2,0.125,0,0.0,2025-26,Regular Season,PaintTouch
1641890,Tyler Smith,1610612742,DAL,8,1,7,77.0,94,10,2,5,0.4,0,0,0.0,4,0.4,2,0.2,1,0.1,2,0.2,0,0.0,2025-26,Regular Season,PaintTouch
1631213,Tyrese Martin,1610612755,PHI,45,11,34,775.0,1508,36,10,15,0.667,2,2,1.0,23,0.639,18,0.5,0,0.0,2,0.056,1,0.028,2025-26,Regular Season,PaintTouch
1630178,Tyrese Maxey,1610612755,PHI,65,36,29,2490.0,6283,21,7,14,0.5,0,0,0.0,14,0.667,6,0.286,2,0.095,1,0.048,0,0.0,2025-26,Regular Season,PaintTouch
1642878,Tyrese Proctor,1610612739,CLE,46,30,16,472.0,847,21,4,8,0.5,0,0,0.0,8,0.381,12,0.571,3,0.143,1,0.048,0,0.0,2025-26,Regular Season,PaintTouch
1630623,Tyson Etienne,1610612751,BKN,19,3,16,223.0,329,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PaintTouch
1626145,Tyus Jones,1610612743,DEN,64,34,30,932.0,2025,5,1,1,1.0,0,0,0.0,2,0.4,4,0.8,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PaintTouch
1642845,VJ Edgecombe,1610612755,PHI,70,41,29,2436.0,4911,132,41,68,0.603,13,14,0.929,95,0.72,50,0.379,18,0.136,3,0.023,6,0.045,2025-26,Regular Season,PaintTouch
1641705,Victor Wembanyama,1610612759,SAS,61,48,13,1784.0,3561,380,187,249,0.751,57,71,0.803,443,1.166,56,0.147,11,0.029,10,0.026,37,0.097,2025-26,Regular Season,PaintTouch
1631246,Vince Williams Jr.,1610612762,UTA,40,16,24,819.0,1976,44,11,16,0.688,6,6,1.0,28,0.636,22,0.5,3,0.068,1,0.023,3,0.068,2025-26,Regular Season,PaintTouch
1642884,Vladislav Goldin,1610612748,MIA,5,3,2,14.0,14,5,2,3,0.667,0,0,0.0,4,0.8,2,0.4,1,0.2,0,0.0,0,0.0,2025-26,Regular Season,PaintTouch
1630249,Vít Krejčí,1610612757,POR,64,31,33,1387.0,1957,38,9,13,0.692,0,0,0.0,19,0.5,25,0.658,3,0.079,0,0.0,0,0.0,2025-26,Regular Season,PaintTouch
1631117,Walker Kessler,1610612762,UTA,5,2,3,154.0,265,46,16,22,0.727,11,16,0.688,43,0.935,13,0.283,1,0.022,3,0.065,8,0.174,2025-26,Regular Season,PaintTouch
1642383,Walter Clayton Jr.,1610612763,MEM,66,17,49,1338.0,2965,26,7,8,0.875,0,0,0.0,14,0.538,16,0.615,2,0.077,2,0.077,0,0.0,2025-26,Regular Season,PaintTouch
1628976,Wendell Carter Jr.,1610612753,ORL,73,39,34,2162.0,2895,398,132,195,0.677,90,113,0.796,364,0.915,105,0.264,11,0.028,23,0.058,53,0.133,2025-26,Regular Season,PaintTouch
1631111,Wendell Moore Jr.,1610612765,DET,5,4,1,54.0,59,1,1,1,1.0,0,0,0.0,2,2.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PaintTouch
1642954,Will Richard,1610612744,GSW,66,34,32,1348.0,1636,151,53,76,0.697,23,28,0.821,132,0.874,50,0.331,12,0.079,6,0.04,13,0.086,2025-26,Regular Season,PaintTouch
1642860,Will Riley,1610612764,WAS,68,16,52,1429.0,2182,81,39,52,0.75,15,18,0.833,95,1.173,16,0.198,3,0.037,1,0.012,8,0.099,2025-26,Regular Season,PaintTouch
1630214,Xavier Tillman,1610612766,CHA,28,20,8,178.0,238,29,7,13,0.538,2,4,0.5,16,0.552,10,0.345,2,0.069,3,0.103,2,0.069,2025-26,Regular Season,PaintTouch
1642905,Yang Hansen,1610612757,POR,41,22,19,296.0,390,57,17,30,0.567,12,14,0.857,48,0.842,11,0.193,4,0.07,4,0.07,6,0.105,2025-26,Regular Season,PaintTouch
1642949,Yanic Konan Niederhäuser,1610612746,LAC,41,22,19,424.0,473,115,43,66,0.652,23,32,0.719,109,0.948,22,0.191,2,0.017,7,0.061,13,0.113,2025-26,Regular Season,PaintTouch
1642530,Yuki Kawamura,1610612741,CHI,13,4,9,142.0,300,3,0,0,0.0,0,0,0.0,0,0.0,3,1.0,1,0.333,0,0.0,0,0.0,2025-26,Regular Season,PaintTouch
1642274,Yves Missi,1610612740,NOP,65,19,46,1257.0,1560,280,83,156,0.532,17,30,0.567,187,0.668,78,0.279,20,0.071,18,0.064,14,0.05,2025-26,Regular Season,PaintTouch
1642258,Zaccharie Risacher,1610612737,ATL,64,38,26,1453.0,1689,130,57,84,0.679,14,22,0.636,134,1.031,25,0.192,3,0.023,6,0.046,10,0.077,2025-26,Regular Season,PaintTouch
1628380,Zach Collins,1610612741,CHI,10,6,4,184.0,300,49,21,29,0.724,7,8,0.875,51,1.041,14,0.286,3,0.061,0,0.0,4,0.082,2025-26,Regular Season,PaintTouch
1641744,Zach Edey,1610612763,MEM,11,7,4,284.0,401,144,54,83,0.651,18,21,0.857,127,0.882,32,0.222,6,0.042,5,0.035,11,0.076,2025-26,Regular Season,PaintTouch
203897,Zach LaVine,1610612758,SAC,39,9,30,1224.0,1999,32,11,16,0.688,0,0,0.0,22,0.688,12,0.375,4,0.125,3,0.094,0,0.0,2025-26,Regular Season,PaintTouch
1630192,Zeke Nnaji,1610612743,DEN,49,35,14,585.0,691,87,31,51,0.608,17,20,0.85,80,0.92,17,0.195,2,0.023,7,0.08,10,0.115,2025-26,Regular Season,PaintTouch
1630533,Ziaire Williams,1610612751,BKN,56,13,43,1281.0,1493,50,22,32,0.688,9,10,0.9,56,1.12,11,0.22,3,0.06,1,0.02,5,0.1,2025-26,Regular Season,PaintTouch
1629627,Zion Williamson,1610612740,NOP,61,22,39,1813.0,2991,221,97,142,0.683,32,48,0.667,232,1.05,36,0.163,10,0.045,13,0.059,22,0.1,2025-26,Regular Season,PaintTouch
1642389,Zyon Pullin,1610612750,MIN,2,2,0,6.0,16,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2025-26,Regular Season,PaintTouch
