PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,DRIBBLE_RANGE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT,SEASON,SEASON_TYPE
1627739,"Dunn, Kris",3,77,23,2 Dribbles,0.06,14,27,0.519,0.537,0.053,13,24,0.542,0.007,1,3,0.333,2025-26,Regular Season
1627739,"Dunn, Kris",4,77,50,3-6 Dribbles,0.192,48,87,0.552,0.552,0.192,48,87,0.552,0.0,0,0,,2025-26,Regular Season
1627739,"Dunn, Kris",5,77,35,7+ Dribbles,0.108,25,49,0.51,0.51,0.108,25,49,0.51,0.0,0,0,,2025-26,Regular Season
1631200,"Murray, Kris",1,53,49,0 Dribbles,0.653,69,171,0.404,0.494,0.221,38,58,0.655,0.431,31,113,0.274,2025-26,Regular Season
1631200,"Murray, Kris",2,53,19,1 Dribble,0.092,13,24,0.542,0.542,0.088,13,23,0.565,0.004,0,1,0.0,2025-26,Regular Season
1631200,"Murray, Kris",3,53,20,2 Dribbles,0.095,15,25,0.6,0.6,0.092,15,24,0.625,0.004,0,1,0.0,2025-26,Regular Season
1631200,"Murray, Kris",4,53,26,3-6 Dribbles,0.137,18,36,0.5,0.5,0.134,18,35,0.514,0.004,0,1,0.0,2025-26,Regular Season
1631200,"Murray, Kris",5,53,6,7+ Dribbles,0.023,4,6,0.667,0.667,0.023,4,6,0.667,0.0,0,0,,2025-26,Regular Season
204001,"Porziņģis, Kristaps",1,29,12,0 Dribbles,0.638,41,95,0.432,0.532,0.248,22,37,0.595,0.389,19,58,0.328,2025-26,Regular Season
204001,"Porziņģis, Kristaps",2,29,9,1 Dribble,0.154,13,23,0.565,0.609,0.134,11,20,0.55,0.02,2,3,0.667,2025-26,Regular Season
204001,"Porziņģis, Kristaps",3,29,9,2 Dribbles,0.141,8,21,0.381,0.405,0.121,7,18,0.389,0.02,1,3,0.333,2025-26,Regular Season
204001,"Porziņģis, Kristaps",4,29,8,3-6 Dribbles,0.06,5,9,0.556,0.556,0.06,5,9,0.556,0.0,0,0,,2025-26,Regular Season
204001,"Porziņģis, Kristaps",5,29,1,7+ Dribbles,0.007,0,1,0.0,0.0,0.007,0,1,0.0,0.0,0,0,,2025-26,Regular Season
203937,"Anderson, Kyle",1,39,8,0 Dribbles,0.267,4,12,0.333,0.333,0.178,4,8,0.5,0.089,0,4,0.0,2025-26,Regular Season
203937,"Anderson, Kyle",2,39,6,1 Dribble,0.222,4,10,0.4,0.4,0.222,4,10,0.4,0.0,0,0,,2025-26,Regular Season
203937,"Anderson, Kyle",3,39,6,2 Dribbles,0.156,6,7,0.857,0.857,0.156,6,7,0.857,0.0,0,0,,2025-26,Regular Season
203937,"Anderson, Kyle",4,39,7,3-6 Dribbles,0.222,3,10,0.3,0.3,0.222,3,10,0.3,0.0,0,0,,2025-26,Regular Season
203937,"Anderson, Kyle",5,39,5,7+ Dribbles,0.133,2,6,0.333,0.333,0.133,2,6,0.333,0.0,0,0,,2025-26,Regular Season
1642271,"Filipowski, Kyle",1,75,74,0 Dribbles,0.557,162,344,0.471,0.57,0.227,94,140,0.671,0.33,68,204,0.333,2025-26,Regular Season
1642271,"Filipowski, Kyle",2,75,46,1 Dribble,0.138,50,85,0.588,0.6,0.129,48,80,0.6,0.008,2,5,0.4,2025-26,Regular Season
1642271,"Filipowski, Kyle",3,75,55,2 Dribbles,0.134,40,83,0.482,0.488,0.128,39,79,0.494,0.006,1,4,0.25,2025-26,Regular Season
1642271,"Filipowski, Kyle",4,75,53,3-6 Dribbles,0.162,50,100,0.5,0.505,0.155,49,96,0.51,0.006,1,4,0.25,2025-26,Regular Season
1642271,"Filipowski, Kyle",5,75,6,7+ Dribbles,0.01,4,6,0.667,0.667,0.008,4,5,0.8,0.002,0,1,0.0,2025-26,Regular Season
1628398,"Kuzma, Kyle",1,67,66,0 Dribbles,0.496,159,338,0.47,0.574,0.199,89,136,0.654,0.296,70,202,0.347,2025-26,Regular Season
1628398,"Kuzma, Kyle",2,67,52,1 Dribble,0.172,66,117,0.564,0.59,0.15,60,102,0.588,0.022,6,15,0.4,2025-26,Regular Season
1628398,"Kuzma, Kyle",3,67,48,2 Dribbles,0.132,42,90,0.467,0.483,0.116,39,79,0.494,0.016,3,11,0.273,2025-26,Regular Season
1628398,"Kuzma, Kyle",4,67,48,3-6 Dribbles,0.166,55,113,0.487,0.491,0.154,54,105,0.514,0.012,1,8,0.125,2025-26,Regular Season
1628398,"Kuzma, Kyle",5,67,18,7+ Dribbles,0.035,12,24,0.5,0.542,0.032,10,22,0.455,0.003,2,2,1.0,2025-26,Regular Season
200768,"Lowry, Kyle",1,13,10,0 Dribbles,0.85,3,17,0.176,0.265,0.0,0,0,,0.85,3,17,0.176,2025-26,Regular Season
200768,"Lowry, Kyle",2,13,3,1 Dribble,0.15,1,3,0.333,0.5,0.0,0,0,,0.15,1,3,0.333,2025-26,Regular Season
1642273,"George, Kyshawn",1,48,48,0 Dribbles,0.319,88,184,0.478,0.655,0.054,23,31,0.742,0.265,65,153,0.425,2025-26,Regular Season
1642273,"George, Kyshawn",2,48,28,1 Dribble,0.092,22,53,0.415,0.528,0.036,10,21,0.476,0.055,12,32,0.375,2025-26,Regular Season
1642273,"George, Kyshawn",3,48,37,2 Dribbles,0.125,27,72,0.375,0.417,0.092,21,53,0.396,0.033,6,19,0.316,2025-26,Regular Season
1642273,"George, Kyshawn",4,48,45,3-6 Dribbles,0.312,78,180,0.433,0.461,0.255,68,147,0.463,0.057,10,33,0.303,2025-26,Regular Season
1642273,"George, Kyshawn",5,48,37,7+ Dribbles,0.153,38,88,0.432,0.466,0.113,32,65,0.492,0.04,6,23,0.261,2025-26,Regular Season
1643018,"Cryer, LJ",1,17,15,0 Dribbles,0.505,22,52,0.423,0.615,0.019,2,2,1.0,0.485,20,50,0.4,2025-26,Regular Season
1643018,"Cryer, LJ",2,17,12,1 Dribble,0.146,5,15,0.333,0.433,0.029,2,3,0.667,0.117,3,12,0.25,2025-26,Regular Season
1643018,"Cryer, LJ",3,17,7,2 Dribbles,0.097,4,10,0.4,0.5,0.039,2,4,0.5,0.058,2,6,0.333,2025-26,Regular Season
1643018,"Cryer, LJ",4,17,11,3-6 Dribbles,0.175,6,18,0.333,0.444,0.087,2,9,0.222,0.087,4,9,0.444,2025-26,Regular Season
1643018,"Cryer, LJ",5,17,5,7+ Dribbles,0.078,4,8,0.5,0.688,0.029,1,3,0.333,0.049,3,5,0.6,2025-26,Regular Season
1630163,"Ball, LaMelo",1,68,68,0 Dribbles,0.295,133,342,0.389,0.556,0.025,19,29,0.655,0.27,114,313,0.364,2025-26,Regular Season
1630163,"Ball, LaMelo",2,68,48,1 Dribble,0.085,44,98,0.449,0.597,0.024,15,28,0.536,0.06,29,70,0.414,2025-26,Regular Season
1630163,"Ball, LaMelo",3,68,53,2 Dribbles,0.079,43,92,0.467,0.549,0.045,28,52,0.538,0.035,15,40,0.375,2025-26,Regular Season
1630163,"Ball, LaMelo",4,68,67,3-6 Dribbles,0.242,114,280,0.407,0.502,0.124,61,144,0.424,0.117,53,136,0.39,2025-26,Regular Season
1630163,"Ball, LaMelo",5,68,68,7+ Dribbles,0.299,133,347,0.383,0.437,0.196,96,227,0.423,0.104,37,120,0.308,2025-26,Regular Season
1642950,"Olbrich, Lachlan",1,32,17,0 Dribbles,0.75,19,33,0.576,0.591,0.523,18,23,0.783,0.227,1,10,0.1,2025-26,Regular Season
1642950,"Olbrich, Lachlan",2,32,5,1 Dribble,0.136,3,6,0.5,0.583,0.091,2,4,0.5,0.045,1,2,0.5,2025-26,Regular Season
1642950,"Olbrich, Lachlan",3,32,2,2 Dribbles,0.045,0,2,0.0,0.0,0.045,0,2,0.0,0.0,0,0,,2025-26,Regular Season
1642950,"Olbrich, Lachlan",4,32,3,3-6 Dribbles,0.068,1,3,0.333,0.333,0.068,1,3,0.333,0.0,0,0,,2025-26,Regular Season
1629013,"Shamet, Landry",1,48,45,0 Dribbles,0.621,101,218,0.463,0.642,0.083,23,29,0.793,0.538,78,189,0.413,2025-26,Regular Season
1629013,"Shamet, Landry",2,48,30,1 Dribble,0.145,16,51,0.314,0.451,0.028,2,10,0.2,0.117,14,41,0.341,2025-26,Regular Season
1629013,"Shamet, Landry",3,48,25,2 Dribbles,0.105,16,37,0.432,0.527,0.066,9,23,0.391,0.04,7,14,0.5,2025-26,Regular Season
1629013,"Shamet, Landry",4,48,18,3-6 Dribbles,0.108,18,38,0.474,0.474,0.088,18,31,0.581,0.02,0,7,0.0,2025-26,Regular Season
1629013,"Shamet, Landry",5,48,5,7+ Dribbles,0.02,4,7,0.571,0.643,0.011,3,4,0.75,0.009,1,3,0.333,2025-26,Regular Season
1626204,"Nance Jr., Larry",1,31,28,0 Dribbles,0.853,33,87,0.379,0.489,0.314,14,32,0.438,0.539,19,55,0.345,2025-26,Regular Season
1626204,"Nance Jr., Larry",2,31,9,1 Dribble,0.088,3,9,0.333,0.333,0.088,3,9,0.333,0.0,0,0,,2025-26,Regular Season
1626204,"Nance Jr., Larry",3,31,3,2 Dribbles,0.029,1,3,0.333,0.333,0.029,1,3,0.333,0.0,0,0,,2025-26,Regular Season
1626204,"Nance Jr., Larry",4,31,3,3-6 Dribbles,0.029,2,3,0.667,0.667,0.029,2,3,0.667,0.0,0,0,,2025-26,Regular Season
1628374,"Markkanen, Lauri",1,42,42,0 Dribbles,0.6,238,483,0.493,0.605,0.236,130,190,0.684,0.364,108,293,0.369,2025-26,Regular Season
1628374,"Markkanen, Lauri",2,42,37,1 Dribble,0.135,52,109,0.477,0.495,0.118,48,95,0.505,0.017,4,14,0.286,2025-26,Regular Season
1628374,"Markkanen, Lauri",3,42,34,2 Dribbles,0.135,49,109,0.45,0.45,0.127,49,102,0.48,0.009,0,7,0.0,2025-26,Regular Season
1628374,"Markkanen, Lauri",4,42,36,3-6 Dribbles,0.116,40,93,0.43,0.446,0.104,37,84,0.44,0.011,3,9,0.333,2025-26,Regular Season
1628374,"Markkanen, Lauri",5,42,10,7+ Dribbles,0.014,5,11,0.455,0.455,0.012,5,10,0.5,0.001,0,1,0.0,2025-26,Regular Season
1643133,"Lovering, Lawson",1,2,2,0 Dribbles,0.9,6,9,0.667,0.667,0.9,6,9,0.667,0.0,0,0,,2025-26,Regular Season
1643133,"Lovering, Lawson",2,2,1,1 Dribble,0.1,0,1,0.0,0.0,0.1,0,1,0.0,0.0,0,0,,2025-26,Regular Season
2544,"James, LeBron",1,56,55,0 Dribbles,0.326,148,277,0.534,0.605,0.18,109,153,0.712,0.146,39,124,0.315,2025-26,Regular Season
2544,"James, LeBron",2,56,46,1 Dribble,0.148,71,126,0.563,0.603,0.117,61,99,0.616,0.032,10,27,0.37,2025-26,Regular Season
2544,"James, LeBron",3,56,48,2 Dribbles,0.119,53,101,0.525,0.545,0.102,49,87,0.563,0.016,4,14,0.286,2025-26,Regular Season
2544,"James, LeBron",4,56,56,3-6 Dribbles,0.24,91,204,0.446,0.461,0.196,85,166,0.512,0.045,6,38,0.158,2025-26,Regular Season
2544,"James, LeBron",5,56,48,7+ Dribbles,0.166,71,141,0.504,0.546,0.138,59,117,0.504,0.028,12,24,0.5,2025-26,Regular Season
1641778,"Black, Leaky",1,10,9,0 Dribbles,0.537,13,29,0.448,0.603,0.13,4,7,0.571,0.407,9,22,0.409,2025-26,Regular Season
1641778,"Black, Leaky",2,10,5,1 Dribble,0.13,5,7,0.714,0.714,0.13,5,7,0.714,0.0,0,0,,2025-26,Regular Season
1641778,"Black, Leaky",3,10,2,2 Dribbles,0.037,0,2,0.0,0.0,0.037,0,2,0.0,0.0,0,0,,2025-26,Regular Season
1641778,"Black, Leaky",4,10,7,3-6 Dribbles,0.278,6,15,0.4,0.433,0.259,5,14,0.357,0.019,1,1,1.0,2025-26,Regular Season
1641778,"Black, Leaky",5,10,1,7+ Dribbles,0.019,0,1,0.0,0.0,0.019,0,1,0.0,0.0,0,0,,2025-26,Regular Season
1631159,"Miller, Leonard",1,41,20,0 Dribbles,0.669,59,107,0.551,0.65,0.319,38,51,0.745,0.35,21,56,0.375,2025-26,Regular Season
1631159,"Miller, Leonard",2,41,12,1 Dribble,0.138,13,22,0.591,0.614,0.119,12,19,0.632,0.019,1,3,0.333,2025-26,Regular Season
1631159,"Miller, Leonard",3,41,11,2 Dribbles,0.081,7,13,0.538,0.577,0.075,6,12,0.5,0.006,1,1,1.0,2025-26,Regular Season
1631159,"Miller, Leonard",4,41,10,3-6 Dribbles,0.106,8,17,0.471,0.471,0.094,8,15,0.533,0.013,0,2,0.0,2025-26,Regular Season
1631159,"Miller, Leonard",5,41,1,7+ Dribbles,0.006,1,1,1.0,1.0,0.006,1,1,1.0,0.0,0,0,,2025-26,Regular Season
1642862,"McNeeley, Liam",1,30,25,0 Dribbles,0.638,23,60,0.383,0.567,0.032,1,3,0.333,0.606,22,57,0.386,2025-26,Regular Season
1642862,"McNeeley, Liam",2,30,4,1 Dribble,0.043,3,4,0.75,1.0,0.021,1,2,0.5,0.021,2,2,1.0,2025-26,Regular Season
1642862,"McNeeley, Liam",3,30,11,2 Dribbles,0.138,6,13,0.462,0.462,0.128,6,12,0.5,0.011,0,1,0.0,2025-26,Regular Season
1642862,"McNeeley, Liam",4,30,11,3-6 Dribbles,0.16,5,15,0.333,0.333,0.16,5,15,0.333,0.0,0,0,,2025-26,Regular Season
1642862,"McNeeley, Liam",5,30,2,7+ Dribbles,0.021,1,2,0.5,0.5,0.021,1,2,0.5,0.0,0,0,,2025-26,Regular Season
1630322,"Waters III, Lindy",1,39,29,0 Dribbles,0.709,22,61,0.361,0.533,0.012,1,1,1.0,0.698,21,60,0.35,2025-26,Regular Season
1630322,"Waters III, Lindy",2,39,9,1 Dribble,0.128,4,11,0.364,0.5,0.012,1,1,1.0,0.116,3,10,0.3,2025-26,Regular Season
1630322,"Waters III, Lindy",3,39,3,2 Dribbles,0.035,1,3,0.333,0.333,0.035,1,3,0.333,0.0,0,0,,2025-26,Regular Season
1630322,"Waters III, Lindy",4,39,8,3-6 Dribbles,0.105,4,9,0.444,0.5,0.047,3,4,0.75,0.058,1,5,0.2,2025-26,Regular Season
1630322,"Waters III, Lindy",5,39,2,7+ Dribbles,0.023,1,2,0.5,0.75,0.0,0,0,,0.023,1,2,0.5,2025-26,Regular Season
1628366,"Ball, Lonzo",1,35,34,0 Dribbles,0.663,33,116,0.284,0.401,0.057,6,10,0.6,0.606,27,106,0.255,2025-26,Regular Season
1628366,"Ball, Lonzo",2,35,15,1 Dribble,0.126,9,22,0.409,0.568,0.017,2,3,0.667,0.109,7,19,0.368,2025-26,Regular Season
1628366,"Ball, Lonzo",3,35,7,2 Dribbles,0.063,3,11,0.273,0.318,0.034,2,6,0.333,0.029,1,5,0.2,2025-26,Regular Season
1628366,"Ball, Lonzo",4,35,12,3-6 Dribbles,0.091,5,16,0.313,0.406,0.029,2,5,0.4,0.063,3,11,0.273,2025-26,Regular Season
1628366,"Ball, Lonzo",5,35,9,7+ Dribbles,0.057,3,10,0.3,0.4,0.029,1,5,0.2,0.029,2,5,0.4,2025-26,Regular Season
1631351,"Williamson, Lucas",1,2,2,0 Dribbles,0.833,2,5,0.4,0.5,0.333,1,2,0.5,0.5,1,3,0.333,2025-26,Regular Season
1631351,"Williamson, Lucas",3,2,1,2 Dribbles,0.167,0,1,0.0,0.0,0.0,0,0,,0.167,0,1,0.0,2025-26,Regular Season
1629652,"Dort, Luguentz",1,64,64,0 Dribbles,0.696,125,344,0.363,0.523,0.051,15,25,0.6,0.646,110,319,0.345,2025-26,Regular Season
1629652,"Dort, Luguentz",2,64,22,1 Dribble,0.059,16,29,0.552,0.672,0.024,9,12,0.75,0.034,7,17,0.412,2025-26,Regular Season
1629652,"Dort, Luguentz",3,64,23,2 Dribbles,0.067,13,33,0.394,0.409,0.059,12,29,0.414,0.008,1,4,0.25,2025-26,Regular Season
1629652,"Dort, Luguentz",4,64,42,3-6 Dribbles,0.142,28,70,0.4,0.4,0.13,28,64,0.438,0.012,0,6,0.0,2025-26,Regular Season
1629652,"Dort, Luguentz",5,64,16,7+ Dribbles,0.036,6,18,0.333,0.333,0.03,6,15,0.4,0.006,0,3,0.0,2025-26,Regular Season
1629029,"Dončić, Luka",1,64,64,0 Dribbles,0.152,95,221,0.43,0.595,0.023,22,33,0.667,0.129,73,188,0.388,2025-26,Regular Season
1629029,"Dončić, Luka",2,64,53,1 Dribble,0.084,57,123,0.463,0.541,0.041,38,60,0.633,0.043,19,63,0.302,2025-26,Regular Season
1629029,"Dončić, Luka",3,64,57,2 Dribbles,0.096,57,140,0.407,0.471,0.054,39,78,0.5,0.043,18,62,0.29,2025-26,Regular Season
1629029,"Dončić, Luka",4,64,64,3-6 Dribbles,0.297,215,433,0.497,0.573,0.179,149,260,0.573,0.119,66,173,0.382,2025-26,Regular Season
1629029,"Dončić, Luka",5,64,64,7+ Dribbles,0.37,269,539,0.499,0.571,0.228,191,332,0.575,0.142,78,207,0.377,2025-26,Regular Season
1630568,"Garza, Luka",1,67,64,0 Dribbles,0.89,169,290,0.583,0.671,0.531,118,173,0.682,0.359,51,117,0.436,2025-26,Regular Season
1630568,"Garza, Luka",2,67,19,1 Dribble,0.08,16,26,0.615,0.635,0.077,15,25,0.6,0.003,1,1,1.0,2025-26,Regular Season
1630568,"Garza, Luka",3,67,8,2 Dribbles,0.025,5,8,0.625,0.625,0.025,5,8,0.625,0.0,0,0,,2025-26,Regular Season
1630568,"Garza, Luka",4,67,2,3-6 Dribbles,0.006,0,2,0.0,0.0,0.006,0,2,0.0,0.0,0,0,,2025-26,Regular Season
1628379,"Kennard, Luke",1,73,25,0 Dribbles,0.523,42,81,0.519,0.71,0.09,11,14,0.786,0.432,31,67,0.463,2025-26,Regular Season
1628379,"Kennard, Luke",2,73,11,1 Dribble,0.084,6,13,0.462,0.538,0.052,4,8,0.5,0.032,2,5,0.4,2025-26,Regular Season
1628379,"Kennard, Luke",3,73,20,2 Dribbles,0.219,22,34,0.647,0.721,0.168,17,26,0.654,0.052,5,8,0.625,2025-26,Regular Season
1628379,"Kennard, Luke",4,73,16,3-6 Dribbles,0.142,11,22,0.5,0.5,0.135,11,21,0.524,0.006,0,1,0.0,2025-26,Regular Season
1628379,"Kennard, Luke",5,73,4,7+ Dribbles,0.032,4,5,0.8,0.9,0.019,3,3,1.0,0.013,1,2,0.5,2025-26,Regular Season
1628436,"Kornet, Luke",1,64,60,0 Dribbles,0.891,147,229,0.642,0.642,0.891,147,229,0.642,0.0,0,0,,2025-26,Regular Season
1628436,"Kornet, Luke",2,64,17,1 Dribble,0.093,13,24,0.542,0.542,0.093,13,24,0.542,0.0,0,0,,2025-26,Regular Season
1628436,"Kornet, Luke",3,64,4,2 Dribbles,0.016,4,4,1.0,1.0,0.016,4,4,1.0,0.0,0,0,,2025-26,Regular Season
1631247,"Travers, Luke",1,12,9,0 Dribbles,0.611,5,22,0.227,0.25,0.167,4,6,0.667,0.444,1,16,0.063,2025-26,Regular Season
1631247,"Travers, Luke",2,12,1,1 Dribble,0.028,0,1,0.0,0.0,0.028,0,1,0.0,0.0,0,0,,2025-26,Regular Season
1631247,"Travers, Luke",3,12,4,2 Dribbles,0.111,2,4,0.5,0.5,0.111,2,4,0.5,0.0,0,0,,2025-26,Regular Season
1631247,"Travers, Luke",4,12,6,3-6 Dribbles,0.25,2,9,0.222,0.222,0.25,2,9,0.222,0.0,0,0,,2025-26,Regular Season
1630644,"McClung, Mac",1,6,2,0 Dribbles,0.286,1,4,0.25,0.25,0.071,1,1,1.0,0.214,0,3,0.0,2025-26,Regular Season
1630644,"McClung, Mac",2,6,1,1 Dribble,0.071,0,1,0.0,0.0,0.071,0,1,0.0,0.0,0,0,,2025-26,Regular Season
1630644,"McClung, Mac",3,6,1,2 Dribbles,0.071,1,1,1.0,1.0,0.071,1,1,1.0,0.0,0,0,,2025-26,Regular Season
1630644,"McClung, Mac",4,6,3,3-6 Dribbles,0.5,2,7,0.286,0.286,0.429,2,6,0.333,0.071,0,1,0.0,2025-26,Regular Season
1630644,"McClung, Mac",5,6,1,7+ Dribbles,0.071,1,1,1.0,1.0,0.071,1,1,1.0,0.0,0,0,,2025-26,Regular Season
1641869,"Smith, Malachi",1,10,9,0 Dribbles,0.309,10,17,0.588,0.853,0.036,1,2,0.5,0.273,9,15,0.6,2025-26,Regular Season
1641869,"Smith, Malachi",2,10,4,1 Dribble,0.091,1,5,0.2,0.3,0.018,0,1,0.0,0.073,1,4,0.25,2025-26,Regular Season
1641869,"Smith, Malachi",3,10,5,2 Dribbles,0.145,6,8,0.75,0.75,0.145,6,8,0.75,0.0,0,0,,2025-26,Regular Season
1641869,"Smith, Malachi",4,10,10,3-6 Dribbles,0.255,6,14,0.429,0.464,0.236,5,13,0.385,0.018,1,1,1.0,2025-26,Regular Season
1641869,"Smith, Malachi",5,10,7,7+ Dribbles,0.2,6,11,0.545,0.591,0.164,5,9,0.556,0.036,1,2,0.5,2025-26,Regular Season
1631103,"Branham, Malaki",1,28,18,0 Dribbles,0.352,18,32,0.563,0.75,0.077,6,7,0.857,0.275,12,25,0.48,2025-26,Regular Season
1631103,"Branham, Malaki",2,28,8,1 Dribble,0.11,3,10,0.3,0.3,0.055,3,5,0.6,0.055,0,5,0.0,2025-26,Regular Season
1631103,"Branham, Malaki",3,28,7,2 Dribbles,0.154,5,14,0.357,0.393,0.121,4,11,0.364,0.033,1,3,0.333,2025-26,Regular Season
1631103,"Branham, Malaki",4,28,13,3-6 Dribbles,0.319,15,29,0.517,0.534,0.275,14,25,0.56,0.044,1,4,0.25,2025-26,Regular Season
1631103,"Branham, Malaki",5,28,5,7+ Dribbles,0.066,2,6,0.333,0.333,0.066,2,6,0.333,0.0,0,0,,2025-26,Regular Season
1642502,"Leons, Malevy",1,21,13,0 Dribbles,0.5,13,26,0.5,0.558,0.288,10,15,0.667,0.212,3,11,0.273,2025-26,Regular Season
1642502,"Leons, Malevy",2,21,9,1 Dribble,0.192,3,10,0.3,0.3,0.154,3,8,0.375,0.038,0,2,0.0,2025-26,Regular Season
1642502,"Leons, Malevy",3,21,7,2 Dribbles,0.154,2,8,0.25,0.25,0.154,2,8,0.25,0.0,0,0,,2025-26,Regular Season
1642502,"Leons, Malevy",4,21,5,3-6 Dribbles,0.135,4,7,0.571,0.571,0.135,4,7,0.571,0.0,0,0,,2025-26,Regular Season
1642502,"Leons, Malevy",5,21,1,7+ Dribbles,0.019,0,1,0.0,0.0,0.019,0,1,0.0,0.0,0,0,,2025-26,Regular Season
1628370,"Monk, Malik",1,59,55,0 Dribbles,0.32,103,198,0.52,0.707,0.057,29,35,0.829,0.264,74,163,0.454,2025-26,Regular Season
1628370,"Monk, Malik",2,59,39,1 Dribble,0.097,23,60,0.383,0.475,0.032,12,20,0.6,0.065,11,40,0.275,2025-26,Regular Season
1628370,"Monk, Malik",3,59,42,2 Dribbles,0.113,30,70,0.429,0.471,0.081,24,50,0.48,0.032,6,20,0.3,2025-26,Regular Season
1628370,"Monk, Malik",4,59,53,3-6 Dribbles,0.29,71,179,0.397,0.447,0.204,53,126,0.421,0.086,18,53,0.34,2025-26,Regular Season
1628370,"Monk, Malik",5,59,45,7+ Dribbles,0.18,41,111,0.369,0.419,0.131,30,81,0.37,0.049,11,30,0.367,2025-26,Regular Season
1630699,"Beauchamp, MarJon",1,12,10,0 Dribbles,0.527,13,39,0.333,0.474,0.068,2,5,0.4,0.459,11,34,0.324,2025-26,Regular Season
1630699,"Beauchamp, MarJon",2,12,4,1 Dribble,0.095,3,7,0.429,0.429,0.081,3,6,0.5,0.014,0,1,0.0,2025-26,Regular Season
1630699,"Beauchamp, MarJon",3,12,6,2 Dribbles,0.149,7,11,0.636,0.773,0.081,4,6,0.667,0.068,3,5,0.6,2025-26,Regular Season
1630699,"Beauchamp, MarJon",4,12,7,3-6 Dribbles,0.216,9,16,0.563,0.625,0.135,7,10,0.7,0.081,2,6,0.333,2025-26,Regular Season
1630699,"Beauchamp, MarJon",5,12,1,7+ Dribbles,0.014,0,1,0.0,0.0,0.014,0,1,0.0,0.0,0,0,,2025-26,Regular Season
1631204,"Sasser, Marcus",1,33,25,0 Dribbles,0.395,31,62,0.5,0.718,0.032,4,5,0.8,0.363,27,57,0.474,2025-26,Regular Season
1631204,"Sasser, Marcus",2,33,16,1 Dribble,0.134,10,21,0.476,0.619,0.051,4,8,0.5,0.083,6,13,0.462,2025-26,Regular Season
1631204,"Sasser, Marcus",3,33,12,2 Dribbles,0.102,7,16,0.438,0.5,0.064,5,10,0.5,0.038,2,6,0.333,2025-26,Regular Season
1631204,"Sasser, Marcus",4,33,16,3-6 Dribbles,0.242,11,38,0.289,0.342,0.172,7,27,0.259,0.07,4,11,0.364,2025-26,Regular Season
1631204,"Sasser, Marcus",5,33,16,7+ Dribbles,0.127,5,20,0.25,0.3,0.07,3,11,0.273,0.057,2,9,0.222,2025-26,Regular Season
203935,"Smart, Marcus",1,60,59,0 Dribbles,0.599,100,278,0.36,0.513,0.054,15,25,0.6,0.545,85,253,0.336,2025-26,Regular Season
203935,"Smart, Marcus",2,60,25,1 Dribble,0.078,20,36,0.556,0.597,0.054,17,25,0.68,0.024,3,11,0.273,2025-26,Regular Season
203935,"Smart, Marcus",3,60,25,2 Dribbles,0.075,18,35,0.514,0.543,0.065,16,30,0.533,0.011,2,5,0.4,2025-26,Regular Season
203935,"Smart, Marcus",4,60,43,3-6 Dribbles,0.129,20,60,0.333,0.35,0.114,18,53,0.34,0.015,2,7,0.286,2025-26,Regular Season
203935,"Smart, Marcus",5,60,31,7+ Dribbles,0.119,27,55,0.491,0.527,0.097,23,45,0.511,0.022,4,10,0.4,2025-26,Regular Season
1641813,"Sears, Mark",1,7,3,0 Dribbles,0.308,3,4,0.75,1.125,0.0,0,0,,0.308,3,4,0.75,2025-26,Regular Season
1641813,"Sears, Mark",2,7,1,1 Dribble,0.077,0,1,0.0,0.0,0.0,0,0,,0.077,0,1,0.0,2025-26,Regular Season
1641813,"Sears, Mark",3,7,3,2 Dribbles,0.231,0,3,0.0,0.0,0.154,0,2,0.0,0.077,0,1,0.0,2025-26,Regular Season
1641813,"Sears, Mark",4,7,2,3-6 Dribbles,0.231,2,3,0.667,0.667,0.154,2,2,1.0,0.077,0,1,0.0,2025-26,Regular Season
1641813,"Sears, Mark",5,7,2,7+ Dribbles,0.154,1,2,0.5,0.75,0.077,0,1,0.0,0.077,1,1,1.0,2025-26,Regular Season
1631109,"Williams, Mark",1,57,56,0 Dribbles,0.79,226,331,0.683,0.684,0.788,225,330,0.682,0.002,1,1,1.0,2025-26,Regular Season
1631109,"Williams, Mark",2,57,35,1 Dribble,0.146,27,61,0.443,0.443,0.146,27,61,0.443,0.0,0,0,,2025-26,Regular Season
1631109,"Williams, Mark",3,57,18,2 Dribbles,0.043,7,18,0.389,0.389,0.043,7,18,0.389,0.0,0,0,,2025-26,Regular Season
1631109,"Williams, Mark",4,57,6,3-6 Dribbles,0.021,7,9,0.778,0.778,0.021,7,9,0.778,0.0,0,0,,2025-26,Regular Season
1628365,"Fultz, Markelle",1,5,1,0 Dribbles,0.091,0,1,0.0,0.0,0.091,0,1,0.0,0.0,0,0,,2025-26,Regular Season
1628365,"Fultz, Markelle",2,5,1,1 Dribble,0.182,1,2,0.5,0.5,0.182,1,2,0.5,0.0,0,0,,2025-26,Regular Season
1628365,"Fultz, Markelle",3,5,1,2 Dribbles,0.091,0,1,0.0,0.0,0.091,0,1,0.0,0.0,0,0,,2025-26,Regular Season
