GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,FGM,FGA,FG_PCT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PCT_FGA_2PT_RANK,PCT_FGA_3PT_RANK,PCT_PTS_2PT_RANK,PCT_PTS_2PT_MR_RANK,PCT_PTS_3PT_RANK,PCT_PTS_FB_RANK,PCT_PTS_FT_RANK,PCT_PTS_OFF_TOV_RANK,PCT_PTS_PAINT_RANK,PCT_AST_2PM_RANK,PCT_UAST_2PM_RANK,PCT_AST_3PM_RANK,PCT_UAST_3PM_RANK,PCT_AST_FGM_RANK,PCT_UAST_FGM_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,TEAM_COUNT,SEASON,SEASON_TYPE,MEASURE_TYPE
Players,1628449,Chris Boucher,Chris,1610612738,BOS,33.0,1,0,1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,442,438,36,438,445,377,338,333,132,247,183,303,247,321,285,258,242,73,334,266,356,406,356,1,2025-26,Regular Season,Scoring
Players,1641753,Chris Livingston,Chris,1610612739,CLE,22.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,442,438,36,438,478,377,338,333,132,247,183,303,247,321,285,258,242,73,334,266,356,406,356,1,2025-26,Regular Season,Scoring
Players,1631128,Christian Braun,Christian,1610612743,DEN,24.0,21,10,11,0.476,5.0,0.417,0.583,0.0,0.0,0.545,0.182,0.455,0.182,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,12,0.167,137,132,352,264,11,288,117,333,132,58,51,52,116,321,285,258,1,73,1,266,265,188,351,1,2025-26,Regular Season,Scoring
Players,1631132,Christian Koloko,Christian,1610612737,ATL,25.0,2,1,1,0.5,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,412,383,36,213,411,377,338,333,132,247,183,303,247,321,285,258,242,73,334,266,356,406,356,2,2025-26,Regular Season,Scoring
Players,203991,Clint Capela,Clint,1610612745,HOU,31.0,6,2,4,0.333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,334,346,151,365,453,377,338,333,132,247,183,1,247,321,285,258,242,73,334,266,356,406,356,1,2025-26,Regular Season,Scoring
Players,1629632,Coby White,Coby,1610612766,CHA,26.0,16,10,6,0.625,3.9,0.632,0.368,0.367,0.033,0.3,0.05,0.333,0.033,0.333,0.182,0.818,0.667,0.333,0.353,0.647,17,38,0.447,193,132,225,100,57,169,236,231,127,159,151,103,242,211,267,65,204,29,301,55,48,47,178,1,2025-26,Regular Season,Scoring
Players,1642262,Cody Williams,Cody,1610612762,UTA,21.0,14,3,11,0.214,2.2,0.636,0.364,0.6,0.0,0.0,0.2,0.4,0.2,0.6,0.667,0.333,0.0,0.0,0.667,0.333,3,11,0.273,217,308,352,418,297,165,239,110,132,247,45,69,106,91,101,215,242,73,161,176,231,196,319,1,2025-26,Regular Season,Scoring
Players,1630175,Cole Anthony,Cole,1610612749,MIL,25.0,3,3,0,1.0,1.9,0.75,0.25,1.0,0.333,0.0,0.0,0.0,0.0,0.667,0.333,0.667,0.0,0.0,0.333,0.667,3,4,0.75,390,308,1,1,333,112,288,1,8,247,183,303,247,67,228,97,242,73,302,48,231,286,37,1,2025-26,Regular Season,Scoring
Players,1631221,Collin Gillespie,Collin,1610612756,PHX,26.0,29,13,16,0.448,3.0,0.414,0.586,0.345,0.0,0.517,0.069,0.138,0.069,0.345,0.2,0.8,0.8,0.2,0.5,0.5,10,29,0.345,49,91,437,288,169,290,116,243,132,72,138,265,224,209,263,67,188,54,227,94,93,75,272,1,2025-26,Regular Season,Scoring
Players,1642867,Collin Murray-Boyles,Collin,1610612761,TOR,20.0,13,7,6,0.538,3.1,0.778,0.222,0.6,0.0,0.0,0.2,0.4,0.7,0.6,1.0,0.0,0.0,0.0,1.0,0.0,3,9,0.333,234,204,225,184,154,107,299,110,132,247,45,69,8,91,1,258,242,73,1,266,231,214,273,1,2025-26,Regular Season,Scoring
Players,1629012,Collin Sexton,Collin,1610612741,CHI,27.0,18,5,13,0.278,2.4,0.571,0.429,0.235,0.0,0.529,0.176,0.236,0.0,0.235,0.5,0.5,0.667,0.333,0.6,0.4,5,14,0.357,172,256,397,398,275,198,204,302,132,68,57,190,247,275,141,147,204,29,192,151,180,172,264,2,2025-26,Regular Season,Scoring
Players,1642843,Cooper Flagg,Cooper,1610612742,DAL,19.0,38,15,23,0.395,4.0,0.841,0.159,0.562,0.112,0.101,0.022,0.337,0.067,0.449,0.16,0.84,0.667,0.333,0.214,0.786,28,63,0.444,7,63,479,338,48,94,312,127,58,236,177,102,226,148,273,60,204,29,321,32,14,17,180,1,2025-26,Regular Season,Scoring
Players,1630557,Corey Kispert,Corey,1610612737,ATL,27.0,6,1,5,0.167,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,334,383,183,429,397,377,338,333,132,247,183,303,247,321,285,258,242,73,334,266,356,406,356,2,2025-26,Regular Season,Scoring
Players,1642504,Cormac Ryan,Cormac,1610612749,MIL,27.0,1,0,1,0.0,1.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,442,438,36,438,366,377,1,333,132,247,183,303,247,321,285,258,242,73,334,266,356,362,356,1,2025-26,Regular Season,Scoring
Players,1641854,Craig Porter Jr.,Craig,1610612739,CLE,26.0,5,3,2,0.6,1.9,0.75,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,350,308,86,116,334,112,288,333,132,247,183,1,247,321,285,258,242,73,334,266,356,286,356,1,2025-26,Regular Season,Scoring
Players,1626156,D'Angelo Russell,D'Angelo,1610612764,WAS,30.0,7,2,5,0.286,3.4,0.579,0.421,0.526,0.0,0.158,0.0,0.316,0.211,0.526,0.4,0.6,1.0,0.0,0.5,0.5,6,19,0.316,309,346,183,385,102,196,209,142,132,225,183,130,96,115,206,119,1,73,227,94,164,128,298,1,2025-26,Regular Season,Scoring
Players,1641747,DaRon Holmes II,DaRon,1610612743,DEN,23.0,2,1,1,0.5,4.4,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,412,383,36,213,22,377,1,333,132,247,183,303,247,321,285,258,242,73,334,266,356,330,356,1,2025-26,Regular Season,Scoring
Players,1631342,Daeqwon Plowden,Daeqwon,1610612758,SAC,27.0,9,5,4,0.556,3.0,0.333,0.667,0.25,0.0,0.563,0.125,0.187,0.313,0.25,0.5,0.5,1.0,0.0,0.8,0.2,5,6,0.833,284,256,151,166,168,314,74,291,132,54,90,227,53,261,141,147,1,73,109,237,180,252,32,1,2025-26,Regular Season,Scoring
Players,1631207,Dalen Terry,Dalen,1610612755,PHI,23.0,1,1,0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,442,383,1,1,252,377,338,333,132,247,183,303,247,321,285,258,242,73,334,266,356,406,356,1,2025-26,Regular Season,Scoring
Players,1642261,Dalton Knecht,Dalton,1610612747,LAL,24.0,3,2,1,0.667,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,390,346,36,72,428,377,338,333,132,247,183,303,247,321,285,258,242,73,334,266,356,406,356,1,2025-26,Regular Season,Scoring
Players,1629655,Daniel Gafford,Daniel,1610612742,DAL,27.0,27,7,20,0.259,2.9,1.0,0.0,0.686,0.0,0.0,0.0,0.314,0.0,0.686,0.5,0.5,0.0,0.0,0.5,0.5,12,17,0.706,72,204,474,401,181,1,338,78,132,247,183,131,247,66,141,147,242,73,227,94,80,144,43,1,2025-26,Regular Season,Scoring
Players,1642450,Daniss Jenkins,Daniss,1610612765,DET,24.0,24,16,8,0.667,3.0,0.667,0.333,0.32,0.08,0.18,0.04,0.5,0.04,0.24,0.125,0.875,1.0,0.0,0.364,0.636,11,30,0.367,105,49,279,72,166,141,248,263,83,216,158,34,239,273,278,53,1,73,297,58,85,72,255,1,2025-26,Regular Season,Scoring
Players,1642874,Danny Wolf,Danny,1610612751,BKN,21.0,13,4,9,0.308,1.7,0.625,0.375,0.5,0.0,0.0,0.0,0.5,0.25,0.5,1.0,0.0,0.0,0.0,1.0,0.0,2,8,0.25,234,279,303,382,358,173,229,151,132,247,183,34,74,119,1,258,242,73,1,266,265,229,323,1,2025-26,Regular Season,Scoring
Players,203967,Dario Saric,Dario,1610612758,SAC,31.0,1,1,0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,442,383,1,1,373,377,338,333,132,247,183,303,247,321,285,258,242,73,334,266,356,406,356,1,2025-26,Regular Season,Scoring
Players,1629636,Darius Garland,Darius,1610612746,LAC,26.0,18,7,11,0.389,3.1,0.625,0.375,0.409,0.091,0.409,0.068,0.182,0.136,0.318,0.444,0.556,0.5,0.5,0.467,0.533,15,32,0.469,172,204,352,341,145,173,229,202,75,118,139,232,163,229,189,139,221,18,266,90,56,65,163,2,2025-26,Regular Season,Scoring
Players,1630558,Davion Mitchell,Davion,1610612748,MIA,27.0,24,12,12,0.5,2.8,0.5,0.5,0.615,0.154,0.231,0.0,0.154,0.154,0.462,0.25,0.75,0.0,1.0,0.2,0.8,5,12,0.417,105,103,373,213,195,230,147,103,36,191,183,254,143,141,248,75,242,1,325,28,180,188,215,1,2025-26,Regular Season,Scoring
Players,1630549,Day'Ron Sharpe,Day'Ron,1610612751,BKN,24.0,7,2,5,0.286,2.5,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2,3,0.667,309,346,183,385,254,1,338,1,132,247,8,303,14,1,285,1,242,73,334,1,265,306,48,1,2025-26,Regular Season,Scoring
Players,1628368,De'Aaron Fox,De'Aaron,1610612759,SAS,28.0,29,19,10,0.655,3.5,0.625,0.375,0.525,0.175,0.225,0.05,0.25,0.025,0.35,0.381,0.619,0.5,0.5,0.407,0.593,27,64,0.422,49,15,327,91,85,173,229,143,30,198,151,172,245,206,216,117,221,18,285,71,18,15,210,1,2025-26,Regular Season,Scoring
Players,1629631,De'Andre Hunter,De'Andre,1610612758,SAC,28.0,18,8,10,0.444,2.7,0.667,0.333,0.615,0.154,0.0,0.231,0.385,0.038,0.462,0.5,0.5,0.0,0.0,0.5,0.5,8,18,0.444,172,180,327,292,222,141,248,103,36,247,38,81,240,141,141,147,242,73,227,94,124,139,180,2,2025-26,Regular Season,Scoring
Players,1629001,De'Anthony Melton,De'Anthony,1610612744,GSW,27.0,19,9,10,0.474,2.4,0.741,0.259,0.471,0.0,0.265,0.118,0.264,0.206,0.471,0.25,0.75,1.0,0.0,0.455,0.545,11,27,0.407,163,151,327,266,264,119,287,169,132,178,99,168,103,135,248,75,1,73,267,88,85,86,223,1,2025-26,Regular Season,Scoring
Players,1630610,DeJon Jarreau,DeJon,1610612763,MEM,28.0,2,1,1,0.5,0.8,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,412,383,36,213,427,377,1,333,132,247,183,303,247,321,285,258,242,73,334,266,356,362,356,1,2025-26,Regular Season,Scoring
Players,201942,DeMar DeRozan,DeMar,1610612758,SAC,36.0,29,13,16,0.448,3.5,0.771,0.229,0.395,0.209,0.174,0.035,0.431,0.209,0.186,0.176,0.824,0.8,0.2,0.318,0.682,22,48,0.458,49,91,437,288,95,109,297,222,17,218,163,59,98,291,270,63,188,54,310,46,30,32,170,1,2025-26,Regular Season,Scoring
Players,1629731,Dean Wade,Dean,1610612739,CLE,29.0,15,7,8,0.467,2.5,0.5,0.5,0.333,0.0,0.5,0.0,0.167,0.0,0.333,1.0,0.0,1.0,0.0,1.0,0.0,2,6,0.333,211,204,279,272,243,230,147,244,132,73,183,242,247,211,1,258,1,73,1,266,265,252,273,1,2025-26,Regular Season,Scoring
Players,1629028,Deandre Ayton,Deandre,1610612747,LAL,27.0,18,15,3,0.833,3.4,1.0,0.0,0.636,0.0,0.0,0.0,0.364,0.364,0.636,0.286,0.714,0.0,0.0,0.286,0.714,7,9,0.778,172,63,123,38,109,1,338,97,132,247,183,90,37,83,241,88,242,73,315,40,146,214,36,1,2025-26,Regular Season,Scoring
Players,1627749,Dejounte Murray,Dejounte,1610612740,NOP,29.0,7,1,6,0.143,2.7,0.923,0.077,0.727,0.0,0.0,0.364,0.273,0.182,0.727,0.0,1.0,0.0,0.0,0.0,1.0,4,13,0.308,309,383,225,434,215,76,330,65,132,247,20,157,116,57,285,1,242,73,334,1,206,179,301,1,2025-26,Regular Season,Scoring
Players,1630166,Deni Avdija,Deni,1610612757,POR,25.0,36,19,17,0.528,3.7,0.758,0.242,0.467,0.056,0.168,0.019,0.365,0.112,0.411,0.36,0.64,0.833,0.167,0.452,0.548,31,62,0.5,13,15,452,198,68,110,296,174,113,219,181,89,188,164,224,109,183,60,269,87,11,18,119,1,2025-26,Regular Season,Scoring
Players,203471,Dennis Schröder,Dennis,1610612739,CLE,32.0,22,10,12,0.455,3.1,0.6,0.4,0.444,0.089,0.267,0.0,0.289,0.156,0.356,0.0,1.0,0.75,0.25,0.214,0.786,14,30,0.467,128,132,373,280,146,183,218,181,77,177,183,144,142,201,285,1,195,44,321,32,62,72,164,2,2025-26,Regular Season,Scoring
Players,1641726,Dereck Lively II,Dereck,1610612742,DAL,22.0,3,2,1,0.667,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,390,346,36,72,338,377,338,333,132,247,183,303,247,321,285,258,242,73,334,266,356,406,356,1,2025-26,Regular Season,Scoring
Players,1642852,Derik Queen,Derik,1610612740,NOP,21.0,25,7,18,0.28,3.2,0.8,0.2,0.516,0.0,0.097,0.065,0.387,0.323,0.516,0.5,0.5,1.0,0.0,0.556,0.444,9,25,0.36,96,204,462,397,134,100,304,146,132,238,140,78,51,116,141,147,1,73,215,137,108,91,262,1,2025-26,Regular Season,Scoring
Players,1627884,Derrick Jones Jr.,Derrick,1610612746,LAC,29.0,16,8,8,0.5,4.6,0.714,0.286,0.529,0.0,0.176,0.176,0.295,0.059,0.529,0.667,0.333,1.0,0.0,0.727,0.273,11,21,0.524,193,180,279,213,19,125,280,137,132,217,57,140,233,112,101,215,1,73,151,205,85,116,111,1,2025-26,Regular Season,Scoring
Players,1628401,Derrick White,Derrick,1610612738,BOS,31.0,27,13,14,0.481,3.0,0.293,0.707,0.226,0.032,0.532,0.032,0.242,0.065,0.194,0.143,0.857,0.909,0.091,0.611,0.389,18,41,0.439,72,91,411,261,163,337,69,304,129,67,169,185,229,288,274,58,175,72,190,166,44,41,189,1,2025-26,Regular Season,Scoring
Players,1630217,Desmond Bane,Desmond,1610612753,ORL,27.0,41,27,14,0.659,3.9,0.651,0.349,0.471,0.098,0.206,0.02,0.323,0.088,0.373,0.375,0.625,0.857,0.143,0.484,0.516,31,83,0.373,2,1,411,89,51,161,245,169,69,208,180,124,212,191,217,111,179,65,264,92,11,7,251,1,2025-26,Regular Season,Scoring
Players,1626164,Devin Booker,Devin,1610612756,PHX,29.0,29,13,16,0.448,3.5,0.583,0.417,0.396,0.146,0.219,0.021,0.385,0.115,0.25,0.263,0.737,0.429,0.571,0.308,0.692,26,60,0.433,49,91,437,288,98,193,212,221,43,203,178,80,185,261,247,86,233,14,311,44,20,20,196,1,2025-26,Regular Season,Scoring
Players,1642269,Devin Carter,Devin,1610612758,SAC,24.0,8,5,3,0.625,3.1,0.636,0.364,0.348,0.0,0.391,0.174,0.261,0.087,0.348,0.75,0.25,0.333,0.667,0.571,0.429,7,11,0.636,300,256,123,100,157,165,239,242,132,126,60,169,216,207,86,239,235,9,208,142,146,196,62,1,2025-26,Regular Season,Scoring
Players,1630170,Devin Vassell,Devin,1610612759,SAS,25.0,27,19,8,0.704,2.8,0.222,0.778,0.258,0.065,0.387,0.129,0.355,0.097,0.194,1.0,0.0,1.0,0.0,1.0,0.0,8,18,0.444,72,15,279,63,203,355,51,289,102,128,87,97,200,288,1,258,1,73,1,266,124,139,180,1,2025-26,Regular Season,Scoring
Players,1628415,Dillon Brooks,Dillon,1610612756,PHX,30.0,26,15,11,0.577,3.2,0.588,0.412,0.462,0.103,0.308,0.051,0.23,0.231,0.359,0.111,0.889,0.75,0.25,0.308,0.692,13,34,0.382,89,63,352,150,137,191,214,176,63,156,150,191,85,200,281,50,195,44,311,44,73,56,244,1,2025-26,Regular Season,Scoring
Players,1627734,Domantas Sabonis,Domantas,1610612758,SAC,29.0,7,2,5,0.286,3.5,0.8,0.2,0.8,0.0,0.0,0.0,0.2,0.0,0.8,0.5,0.5,0.0,0.0,0.5,0.5,2,5,0.4,309,346,183,385,84,100,304,49,132,247,183,208,247,41,141,147,242,73,227,94,265,268,226,1,2025-26,Regular Season,Scoring
Players,1631230,Dominick Barlow,Dominick,1610612755,PHI,22.0,12,7,5,0.583,4.3,0.75,0.25,0.545,0.0,0.0,0.182,0.455,0.0,0.545,1.0,0.0,0.0,0.0,1.0,0.0,3,8,0.375,247,204,183,140,25,112,288,130,132,247,51,52,247,110,1,258,242,73,1,266,231,229,245,1,2025-26,Regular Season,Scoring
Players,1642270,Donovan Clingan,Donovan,1610612757,POR,22.0,32,17,15,0.531,2.5,1.0,0.0,0.667,0.0,0.0,0.0,0.333,0.0,0.667,0.375,0.625,0.0,0.0,0.375,0.625,8,11,0.727,29,41,424,193,249,1,338,82,132,247,183,103,247,67,217,111,242,73,292,60,124,196,41,1,2025-26,Regular Season,Scoring
Players,1628378,Donovan Mitchell,Donovan,1610612739,CLE,29.0,33,19,14,0.576,2.8,0.58,0.42,0.452,0.071,0.321,0.131,0.227,0.107,0.381,0.421,0.579,0.444,0.556,0.429,0.571,28,69,0.406,24,15,411,152,197,195,211,178,95,153,86,197,193,183,203,130,232,15,275,75,14,12,225,1,2025-26,Regular Season,Scoring
Players,1628978,Donte DiVincenzo,Donte,1610612750,MIN,29.0,28,15,13,0.536,3.4,0.28,0.72,0.063,0.0,0.75,0.063,0.187,0.125,0.063,1.0,0.0,0.875,0.125,0.889,0.111,9,25,0.36,61,63,397,189,106,338,68,332,132,20,141,227,174,318,1,258,177,69,93,262,108,91,262,1,2025-26,Regular Season,Scoring
Players,1627827,Dorian Finney-Smith,Dorian,1610612745,HOU,32.0,12,7,5,0.583,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,247,204,183,140,430,377,338,333,132,247,183,303,247,321,285,258,242,73,334,266,356,406,356,1,2025-26,Regular Season,Scoring
Players,203926,Doug McDermott,Doug,1610612758,SAC,34.0,4,4,0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,371,279,1,1,456,377,338,333,132,247,183,303,247,321,285,258,242,73,334,266,356,406,356,1,2025-26,Regular Season,Scoring
Players,1642962,Drake Powell,Drake,1610612751,BKN,20.0,14,2,12,0.143,2.1,0.667,0.333,0.545,0.182,0.273,0.182,0.182,0.182,0.364,0.0,1.0,0.0,1.0,0.0,1.0,4,6,0.667,217,346,373,434,307,141,248,130,25,169,51,232,116,195,285,1,242,1,334,1,206,252,48,1,2025-26,Regular Season,Scoring
Players,203110,Draymond Green,Draymond,1610612744,GSW,36.0,27,11,16,0.407,3.5,0.538,0.462,0.429,0.0,0.321,0.0,0.25,0.107,0.429,0.833,0.167,1.0,0.0,0.889,0.111,9,13,0.692,72,115,437,328,90,219,184,190,132,153,183,172,193,158,77,254,1,73,93,262,108,179,46,1,2025-26,Regular Season,Scoring
Players,1629234,Drew Eubanks,Drew,1610612758,SAC,29.0,4,4,0,1.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,371,279,1,1,438,377,338,333,132,247,183,303,247,321,285,258,242,73,334,266,356,406,356,1,2025-26,Regular Season,Scoring
Players,1641809,Drew Peterson,Drew,1610612766,CHA,26.0,1,0,1,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,442,438,36,438,423,377,1,333,132,247,183,303,247,321,285,258,242,73,334,266,356,362,356,1,2025-26,Regular Season,Scoring
Players,1630696,Dru Smith,Dru,1610612748,MIA,28.0,9,4,5,0.444,1.1,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,2,0.5,284,279,183,292,409,230,147,1,132,247,183,303,247,1,285,1,242,73,334,1,309,330,119,1,2025-26,Regular Season,Scoring
Players,1629130,Duncan Robinson,Duncan,1610612765,DET,31.0,35,25,10,0.714,2.6,0.304,0.696,0.25,0.0,0.5,0.0,0.25,0.25,0.25,0.667,0.333,1.0,0.0,0.857,0.143,7,23,0.304,19,2,327,57,230,335,70,291,132,73,183,172,74,261,101,215,1,73,96,256,146,105,303,1,2025-26,Regular Season,Scoring
Players,1641871,Duop Reath,Duop,1610612757,POR,29.0,1,1,0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,442,383,1,1,323,377,338,333,132,247,183,303,247,321,285,258,242,73,334,266,356,406,356,1,2025-26,Regular Season,Scoring
Players,203939,Dwight Powell,Dwight,1610612742,DAL,34.0,9,3,6,0.333,1.6,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,284,308,225,365,360,1,338,333,132,247,183,1,42,321,285,258,242,73,334,266,356,362,356,1,2025-26,Regular Season,Scoring
Players,1642928,Dylan Cardwell,Dylan,1610612758,SAC,24.0,14,4,10,0.286,2.5,1.0,0.0,0.727,0.182,0.0,0.0,0.273,0.455,0.545,1.0,0.0,0.0,0.0,1.0,0.0,4,6,0.667,217,279,327,385,239,1,338,65,25,247,183,157,23,110,1,258,242,73,1,266,206,252,48,1,2025-26,Regular Season,Scoring
Players,1642844,Dylan Harper,Dylan,1610612759,SAS,20.0,12,8,4,0.667,2.1,0.6,0.4,0.615,0.0,0.231,0.0,0.154,0.154,0.615,0.5,0.5,1.0,0.0,0.6,0.4,5,10,0.5,247,180,151,72,304,183,218,103,132,191,183,254,143,88,141,147,1,73,192,151,180,209,119,1,2025-26,Regular Season,Scoring
Players,1630700,Dyson Daniels,Dyson,1610612737,ATL,23.0,32,16,16,0.5,3.8,0.931,0.069,0.909,0.0,0.0,0.091,0.091,0.061,0.909,0.733,0.267,0.0,0.0,0.733,0.267,15,29,0.517,29,49,437,213,58,75,331,41,132,247,117,284,231,34,95,238,242,73,148,206,56,75,115,1,2025-26,Regular Season,Scoring
Players,1630604,E.J. Liddell,E.J.,1610612751,BKN,25.0,5,1,4,0.2,2.2,0.5,0.5,0.333,0.0,0.5,0.0,0.167,0.0,0.333,0.0,1.0,1.0,0.0,0.5,0.5,2,2,1.0,350,383,151,420,296,230,147,244,132,73,183,242,247,211,285,1,1,73,227,94,265,330,1,1,2025-26,Regular Season,Scoring
Players,1642856,Egor Dëmin,Egor,1610612751,BKN,20.0,16,3,13,0.188,2.5,0.227,0.773,0.0,0.0,0.96,0.04,0.04,0.24,0.0,0.0,0.0,0.75,0.25,0.75,0.25,8,22,0.364,193,308,397,427,255,354,52,333,132,11,158,302,82,321,285,258,195,44,125,209,124,111,256,1,2025-26,Regular Season,Scoring
Players,1641989,Elijah Harkless,Elijah,1610612762,UTA,26.0,8,2,6,0.25,2.7,0.167,0.833,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,6,0.167,300,346,225,402,211,365,39,333,132,73,183,34,247,321,285,258,242,1,334,1,309,252,351,1,2025-26,Regular Season,Scoring
Players,1630679,Ethan Thompson,Ethan,1610612754,IND,26.0,5,1,4,0.2,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,350,383,151,420,410,377,338,333,132,247,183,1,247,321,285,258,242,73,334,266,356,406,356,1,2025-26,Regular Season,Scoring
Players,1630596,Evan Mobley,Evan,1610612739,CLE,24.0,34,19,15,0.559,2.8,0.667,0.333,0.468,0.0,0.191,0.043,0.341,0.106,0.468,0.545,0.455,0.667,0.333,0.571,0.429,14,24,0.583,22,15,424,165,199,141,248,172,132,213,157,101,195,138,137,194,204,29,208,142,62,97,82,1,2025-26,Regular Season,Scoring
Players,1630532,Franz Wagner,Franz,1610612753,ORL,24.0,15,9,6,0.6,4.2,0.625,0.375,0.426,0.043,0.255,0.106,0.319,0.064,0.383,0.5,0.5,0.5,0.5,0.5,0.5,14,32,0.438,211,151,225,116,32,173,229,193,123,182,108,127,230,182,141,147,221,18,227,94,62,65,191,1,2025-26,Regular Season,Scoring
Players,1641713,GG Jackson,GG,1610612763,MEM,21.0,11,4,7,0.364,2.3,0.75,0.25,0.75,0.0,0.0,0.25,0.25,0.25,0.75,0.667,0.333,0.0,0.0,0.667,0.333,3,8,0.375,265,279,251,353,286,112,288,59,132,247,33,172,74,51,101,215,242,73,161,176,231,229,245,1,2025-26,Regular Season,Scoring
Players,1629216,Gabe Vincent,Gabe,1610612737,ATL,29.0,3,2,1,0.667,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,390,346,36,72,444,377,338,333,132,247,183,303,247,321,285,258,242,73,334,266,356,406,356,1,2025-26,Regular Season,Scoring
Players,1629726,Garrison Mathews,Garrison,1610612754,IND,29.0,2,0,2,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,412,438,86,438,401,377,338,333,132,247,183,303,247,321,285,258,242,73,334,266,356,406,356,1,2025-26,Regular Season,Scoring
Players,203914,Gary Harris,Gary,1610612749,MIL,31.0,5,3,2,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,350,308,86,116,442,377,338,333,132,247,183,303,247,321,285,258,242,73,334,266,356,406,356,1,2025-26,Regular Season,Scoring
