GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD,NBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,NBA_FANTASY_PTS_RANK,TEAM_COUNT,SEASON,SEASON_TYPE,MEASURE_TYPE
Players,1630536,Sharife Cooper,Sharife,1610612764,WAS,24.0,5,4,1,0.8,1.7,0.6,0.4,0.0,1.2,0.0,0.2,0.0,0.8,0.0,0.0,0.2,0.8,3.3,350,279,36,39,350,18,38,183,29,1,94,1,402,188,1,169,27,97,1,2025-26,Regular Season,Misc
Players,1631321,Sidy Cissoko,Sidy,1610612757,POR,22.0,16,10,6,0.625,1.8,0.1,0.0,0.1,0.1,0.5,0.8,0.3,2.4,0.0,0.0,0.4,0.1,1.1,193,132,225,100,348,198,244,120,299,150,252,182,222,188,1,322,322,340,1,2025-26,Regular Season,Misc
Players,1631323,Simone Fontecchio,Simone,1610612748,MIA,30.0,5,2,3,0.4,1.1,0.4,0.0,0.0,0.4,0.6,1.2,0.0,0.8,0.0,0.0,0.2,0.0,1.0,350,346,123,330,408,50,244,183,187,180,371,1,402,188,1,169,337,356,1,2025-26,Regular Season,Misc
Players,1642883,Sion James,Sion,1610612766,CHA,23.0,27,9,18,0.333,2.3,0.0,0.1,0.0,0.1,0.8,0.7,0.1,2.4,0.0,0.0,0.4,0.1,0.9,72,151,462,365,279,247,230,183,318,235,190,146,223,188,303,320,315,367,1,2025-26,Regular Season,Misc
Players,1627746,Skal Labissiere,Skal,1610612764,WAS,30.0,1,1,0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,8.5,442,383,1,1,9,247,244,183,1,1,303,1,30,188,1,1,337,4,1,2025-26,Regular Season,Misc
Players,1642461,Spencer Jones,Spencer,1610612743,DEN,24.0,20,10,10,0.5,2.8,0.0,0.1,0.0,0.1,0.9,0.9,0.6,3.0,0.1,0.0,0.6,0.2,1.2,147,132,327,213,208,247,212,183,310,271,277,337,118,83,1,437,236,337,1,2025-26,Regular Season,Misc
Players,201939,Stephen Curry,Stephen,1610612744,GSW,38.0,16,6,10,0.375,3.5,0.6,0.4,0.0,0.8,1.4,1.6,0.6,3.6,0.0,0.1,0.4,0.6,5.4,193,233,327,346,89,15,47,183,91,397,441,349,62,188,353,357,60,22,1,2025-26,Regular Season,Misc
Players,1642264,Stephon Castle,Stephon,1610612759,SAS,21.0,28,16,12,0.571,2.7,0.3,0.3,0.2,0.4,1.1,1.0,0.5,2.7,0.0,0.1,0.5,0.3,2.5,61,49,373,153,212,109,100,81,180,327,299,286,172,188,365,388,159,176,1,2025-26,Regular Season,Misc
Players,203500,Steven Adams,Steven,1610612745,HOU,32.0,14,6,8,0.429,2.9,0.0,0.4,0.0,0.3,1.9,1.3,0.4,2.6,0.0,0.0,0.4,0.1,2.0,217,233,279,306,183,247,51,183,233,447,400,253,196,188,1,351,318,244,1,2025-26,Regular Season,Misc
Players,1629004,Svi Mykhailiuk,Svi,1610612762,UTA,28.0,13,5,8,0.385,3.0,0.0,0.2,0.0,0.2,1.8,1.1,0.8,3.8,0.0,0.0,0.4,0.0,1.5,234,256,279,343,171,247,121,183,288,442,335,398,52,188,1,331,337,293,1,2025-26,Regular Season,Misc
Players,204456,T.J. McConnell,T.J.,1610612754,IND,34.0,5,3,2,0.6,2.8,0.4,0.0,0.0,0.8,1.0,1.6,0.0,1.2,0.0,0.0,0.0,0.2,3.2,350,308,86,116,187,50,244,183,84,290,445,1,374,188,1,1,236,108,1,2025-26,Regular Season,Misc
Players,1643007,Taelon Peter,Taelon,1610612754,IND,24.0,5,1,4,0.2,2.4,0.0,0.0,0.0,0.0,2.4,2.0,0.8,2.8,0.0,0.0,0.2,0.2,-0.1,350,383,151,420,261,247,244,183,321,471,465,405,159,188,1,169,236,482,1,2025-26,Regular Season,Misc
Players,1631106,Tari Eason,Tari,1610612745,HOU,24.0,24,11,13,0.458,2.9,0.2,0.3,0.0,0.3,1.3,1.1,0.8,3.5,0.0,0.0,0.2,0.1,2.1,105,115,397,279,186,137,55,183,214,371,338,390,73,164,313,184,308,226,1,2025-26,Regular Season,Misc
Players,1627752,Taurean Prince,Taurean,1610612749,MIL,32.0,3,1,2,0.333,2.5,0.0,0.0,0.0,0.0,2.0,0.7,1.3,2.0,0.0,0.0,0.7,0.0,0.5,390,383,86,365,245,247,244,183,321,449,190,470,266,188,1,450,337,398,1,2025-26,Regular Season,Misc
Players,1641707,Taylor Hendricks,Taylor,1610612763,MEM,22.0,11,4,7,0.364,1.3,0.2,0.0,0.0,0.4,0.3,0.4,0.5,1.1,0.1,0.0,0.2,0.0,1.0,265,279,251,353,390,155,244,183,203,110,121,318,384,94,1,157,337,359,2,2025-26,Regular Season,Misc
Players,1629611,Terance Mann,Terance,1610612751,BKN,29.0,20,5,15,0.25,2.3,0.0,0.2,0.0,0.3,0.6,1.3,0.5,2.2,0.1,0.0,0.3,0.1,1.6,147,256,424,402,280,247,180,183,227,180,388,286,248,83,1,213,297,286,1,2025-26,Regular Season,Misc
Players,1630545,Terrence Shannon Jr.,Terrence,1610612750,MIN,25.0,4,4,0,1.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.4,371,279,1,1,342,247,244,183,321,1,1,1,436,188,1,213,337,412,1,2025-26,Regular Season,Misc
Players,1628418,Thomas Bryant,Thomas,1610612739,CLE,28.0,4,2,2,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,371,346,86,213,464,247,244,183,321,1,1,1,436,188,1,1,337,388,1,2025-26,Regular Season,Misc
Players,1642275,Tidjane Salaün,Tidjane,1610612766,CHA,20.0,8,1,7,0.125,0.8,0.3,0.0,0.0,0.0,0.3,0.0,0.0,1.5,0.0,0.0,0.0,0.1,0.3,300,383,251,437,432,109,244,183,321,105,1,1,345,188,1,1,286,418,1,2025-26,Regular Season,Misc
Players,203501,Tim Hardaway Jr.,Tim,1610612743,DEN,34.0,36,19,17,0.528,3.6,0.0,0.1,0.1,0.3,1.3,1.2,1.1,3.6,0.0,0.0,0.2,0.2,1.4,13,15,452,198,79,247,237,109,245,371,380,457,68,188,286,146,249,303,1,2025-26,Regular Season,Misc
Players,202699,Tobias Harris,Tobias,1610612765,DET,33.0,27,18,9,0.667,3.7,0.1,0.6,0.1,0.8,1.5,0.9,0.7,2.6,0.0,0.1,0.2,0.3,3.1,72,27,303,72,66,182,14,100,82,415,271,389,194,188,446,189,182,113,1,2025-26,Regular Season,Misc
Players,1642449,Tolu Smith,Tolu,1610612765,DET,25.0,2,0,2,0.0,2.1,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.5,1.0,0.0,0.7,412,438,86,438,310,247,244,183,321,449,303,1,266,188,481,470,337,383,1,2025-26,Regular Season,Misc
Players,1628396,Tony Bradley,Tony,1610612737,ATL,28.0,6,3,3,0.5,1.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.7,0.0,0.0,0.2,0.0,0.0,334,308,123,213,420,247,244,183,321,198,1,1,409,188,1,146,337,427,1,2025-26,Regular Season,Misc
Players,1641739,Toumani Camara,Toumani,1610612757,POR,25.0,41,20,21,0.488,3.1,0.1,0.0,0.0,0.2,1.2,0.8,0.6,2.8,0.1,0.1,0.5,0.1,2.0,2,10,475,256,147,185,242,183,257,365,231,332,162,89,402,413,269,234,1,2025-26,Regular Season,Misc
Players,1629027,Trae Young,Trae,1610612764,WAS,27.0,5,1,4,0.2,4.3,0.4,0.0,0.0,0.4,1.6,1.6,1.2,4.4,0.0,0.0,0.6,1.6,5.0,350,383,151,420,29,50,244,183,187,426,445,468,25,188,1,437,2,31,1,2025-26,Regular Season,Misc
Players,1631218,Trayce Jackson-Davis,Trayce,1610612761,TOR,26.0,4,1,3,0.25,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.3,1.4,371,383,123,402,448,247,244,183,148,1,1,1,387,188,1,213,184,309,2,2025-26,Regular Season,Misc
Players,1642848,Tre Johnson,Tre,1610612764,WAS,20.0,11,4,7,0.364,3.0,0.1,0.0,0.0,0.0,0.8,1.4,0.4,2.4,0.1,0.0,0.4,0.1,1.5,265,279,251,353,160,221,244,183,321,245,419,232,224,94,1,317,304,296,1,2025-26,Regular Season,Misc
Players,1630200,Tre Jones,Tre,1610612741,CHI,26.0,31,16,15,0.516,3.6,0.3,0.2,0.3,1.3,1.0,1.1,0.9,3.9,0.1,0.1,0.3,0.5,3.9,36,49,424,210,75,107,142,37,22,311,350,422,51,130,401,264,82,63,1,2025-26,Regular Season,Misc
Players,1630544,Tre Mann,Tre,1610612766,CHA,25.0,4,0,4,0.0,3.1,0.0,0.5,0.0,1.0,1.8,0.5,0.5,3.5,0.0,0.0,0.3,0.3,2.3,371,438,151,438,152,247,18,183,43,439,145,286,73,188,1,213,184,205,1,2025-26,Regular Season,Misc
Players,1630570,Trendon Watford,Trendon,1610612755,PHI,25.0,6,6,0,1.0,2.5,0.0,0.0,0.3,0.0,0.7,0.3,0.7,1.0,0.0,0.0,0.5,0.2,2.2,334,233,1,1,256,247,244,28,321,198,113,357,387,188,1,388,249,215,1,2025-26,Regular Season,Misc
Players,1630286,Trevon Scott,Trevon,1610612751,BKN,29.0,1,1,0,1.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.7,442,383,1,1,238,247,244,183,321,1,1,1,436,188,1,1,12,145,1,2025-26,Regular Season,Misc
Players,1641725,Trey Alexander,Trey,1610612740,NOP,22.0,1,0,1,0.0,1.8,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,442,438,36,438,342,247,244,183,321,449,1,1,266,188,1,1,337,235,1,2025-26,Regular Season,Misc
Players,1641998,Trey Jemison III,Trey,1610612752,NYK,26.0,2,2,0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,412,346,1,1,463,247,244,183,321,1,1,1,436,188,1,1,337,427,1,2025-26,Regular Season,Misc
Players,1630530,Trey Murphy III,Trey,1610612740,NOP,25.0,37,11,26,0.297,3.9,0.3,0.2,0.1,0.4,1.6,1.0,0.8,4.4,0.1,0.1,0.4,0.4,3.0,9,115,484,384,56,104,113,113,179,428,302,402,24,109,339,339,103,123,1,2025-26,Regular Season,Misc
Players,1641774,Tristan Vukcevic,Tristan,1610612764,WAS,23.0,3,1,2,0.333,2.0,0.0,0.0,0.0,0.0,1.3,0.7,0.7,2.7,0.0,0.0,0.0,0.0,0.0,390,383,86,365,320,247,244,183,321,387,190,357,178,188,1,1,337,427,1,2025-26,Regular Season,Misc
Players,1641783,Tristan da Silva,Tristan,1610612753,ORL,24.0,26,15,11,0.577,3.5,0.2,0.2,0.1,0.5,0.7,0.9,0.5,2.2,0.1,0.0,0.1,0.3,2.8,89,63,352,150,97,174,144,153,164,226,286,313,245,71,1,128,177,136,1,2025-26,Regular Season,Misc
Players,1629660,Ty Jerome,Ty,1610612763,MEM,28.0,2,0,2,0.0,1.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,1.8,412,438,86,438,386,247,244,183,43,1,303,1,436,188,481,388,337,268,1,2025-26,Regular Season,Misc
Players,1631174,Tyler Burton,Tyler,1610612763,MEM,26.0,3,2,1,0.667,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.0,0.0,0.0,0.7,0.0,0.0,390,346,36,72,400,247,244,183,321,1,1,357,266,188,1,450,337,427,1,2025-26,Regular Season,Misc
Players,1629639,Tyler Herro,Tyler,1610612748,MIA,26.0,14,6,8,0.429,2.7,0.4,0.0,0.6,0.3,0.6,0.9,0.3,2.7,0.1,0.1,0.1,0.2,2.5,217,233,279,306,221,66,244,7,233,190,289,200,172,52,365,106,228,174,1,2025-26,Regular Season,Misc
Players,1642278,Tyler Kolek,Tyler,1610612752,NYK,25.0,7,4,3,0.571,2.1,0.0,0.3,0.0,0.0,1.3,0.3,0.7,1.7,0.1,0.0,0.3,0.0,2.3,309,279,123,153,308,247,76,183,321,377,105,383,321,52,1,250,337,198,1,2025-26,Regular Season,Misc
Players,1631213,Tyrese Martin,Tyrese,1610612755,PHI,27.0,7,2,5,0.286,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.1,0.0,0.8,309,346,183,385,415,247,244,183,321,1,133,253,436,188,1,137,337,377,2,2025-26,Regular Season,Misc
Players,1630178,Tyrese Maxey,Tyrese,1610612755,PHI,25.0,35,19,16,0.543,4.5,0.9,0.3,0.5,1.8,1.3,1.4,0.9,3.7,0.2,0.2,0.2,1.0,6.4,19,15,437,183,20,6,99,9,10,377,421,435,57,26,456,204,10,9,1,2025-26,Regular Season,Misc
Players,1642878,Tyrese Proctor,Tyrese,1610612739,CLE,22.0,3,1,2,0.333,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.4,390,383,86,365,439,247,244,183,321,1,1,357,409,188,1,1,337,409,1,2025-26,Regular Season,Misc
Players,1630623,Tyson Etienne,Tyson,1610612751,BKN,26.0,2,0,2,0.0,2.4,0.0,0.0,0.0,0.0,0.0,1.5,0.0,1.0,0.0,0.0,0.5,0.0,2.1,412,438,86,438,263,247,244,183,321,1,429,1,387,188,1,388,337,218,1,2025-26,Regular Season,Misc
Players,1626145,Tyus Jones,Tyus,1610612743,DEN,29.0,10,5,5,0.5,1.7,0.0,0.0,0.0,0.0,0.1,0.2,0.4,1.8,0.0,0.0,0.1,0.1,0.7,278,256,183,213,359,247,244,183,321,88,94,242,316,188,1,121,297,389,2,2025-26,Regular Season,Misc
Players,1642845,VJ Edgecombe,VJ,1610612755,PHI,20.0,37,22,15,0.595,4.1,0.3,0.2,0.1,0.6,0.9,1.2,0.8,3.2,0.1,0.1,0.4,0.3,4.1,9,6,424,134,40,80,145,129,128,264,377,402,107,79,433,339,176,53,1,2025-26,Regular Season,Misc
Players,1641705,Victor Wembanyama,Victor,1610612759,SAS,22.0,25,15,10,0.6,3.2,0.2,0.4,0.3,0.8,1.1,0.8,0.7,3.1,0.3,0.0,0.3,1.0,5.4,96,63,327,116,136,172,38,38,84,341,232,386,111,15,310,248,8,24,1,2025-26,Regular Season,Misc
Players,1631246,Vince Williams Jr.,Vince,1610612762,UTA,25.0,10,6,4,0.6,3.2,0.1,0.5,0.0,0.0,1.0,0.9,0.5,2.0,0.1,0.0,0.2,0.4,4.4,278,233,151,116,143,213,18,183,321,290,277,286,266,83,1,169,104,47,1,2025-26,Regular Season,Misc
Players,1630249,Vít Krejčí,Vít,1610612757,POR,25.0,16,7,9,0.438,2.5,0.2,0.2,0.0,0.0,0.8,0.3,0.3,2.8,0.1,0.0,0.4,0.1,1.5,193,204,303,301,244,147,146,183,321,241,111,182,164,132,1,322,322,294,2,2025-26,Regular Season,Misc
Players,1631117,Walker Kessler,Walker,1610612762,UTA,24.0,3,1,2,0.333,4.3,0.0,0.7,0.0,0.7,2.3,1.7,2.3,5.3,1.0,0.0,0.7,0.3,7.5,390,383,86,365,27,247,7,183,108,470,452,483,11,1,1,450,134,7,1,2025-26,Regular Season,Misc
Players,1642383,Walter Clayton Jr.,Walter,1610612763,MEM,23.0,16,9,7,0.563,2.8,0.1,0.2,0.0,0.1,0.9,0.7,0.9,3.1,0.0,0.1,0.3,0.1,2.7,193,151,251,161,205,198,146,183,299,268,211,423,110,188,422,213,286,153,2,2025-26,Regular Season,Misc
Players,1628976,Wendell Carter Jr.,Wendell,1610612753,ORL,26.0,39,25,14,0.641,4.2,0.2,0.9,0.1,0.8,1.1,1.2,0.8,3.0,0.1,0.1,0.7,0.6,3.9,6,2,411,97,36,174,4,177,80,322,361,415,117,113,408,464,46,60,1,2025-26,Regular Season,Misc
Players,1631111,Wendell Moore Jr.,Wendell,1610612765,DET,24.0,1,1,0,1.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442,383,1,1,437,247,244,183,321,1,1,1,436,188,1,1,337,427,1,2025-26,Regular Season,Misc
Players,1642954,Will Richard,Will,1610612744,GSW,23.0,16,9,7,0.563,2.4,0.2,0.1,0.0,0.1,1.1,1.3,0.4,1.6,0.0,0.0,0.4,0.1,0.9,193,151,251,161,277,147,236,183,299,324,388,258,337,188,1,322,286,373,1,2025-26,Regular Season,Misc
Players,1642860,Will Riley,Will,1610612764,WAS,20.0,9,2,7,0.222,2.2,0.0,0.2,0.0,0.0,1.3,1.2,0.4,2.4,0.1,0.0,0.7,0.2,1.6,284,346,251,415,300,247,126,183,321,387,380,262,215,73,1,450,216,279,1,2025-26,Regular Season,Misc
Players,1630214,Xavier Tillman,Xavier,1610612766,CHA,27.0,3,2,1,0.667,1.1,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.7,0.0,0.0,0.3,0.0,1.3,390,346,36,72,405,247,244,183,321,117,1,1,409,188,1,286,337,314,1,2025-26,Regular Season,Misc
Players,1642949,Yanic Konan Niederhäuser,Yanic Konan,1610612746,LAC,23.0,2,1,1,0.5,2.6,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0,0.0,0.0,0.0,3.0,412,383,36,213,233,247,244,183,321,1,303,479,30,1,1,1,337,120,1,2025-26,Regular Season,Misc
Players,1642530,Yuki Kawamura,Yuki,1610612741,CHI,24.0,1,1,0,1.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,442,383,1,1,413,247,244,183,321,1,1,1,436,188,1,1,337,329,1,2025-26,Regular Season,Misc
Players,1642274,Yves Missi,Yves,1610612740,NOP,21.0,20,4,16,0.2,2.3,0.1,0.2,0.0,0.3,1.1,0.6,0.4,2.2,0.2,0.1,0.4,0.2,1.8,147,279,437,420,281,213,137,183,227,335,163,242,248,26,404,308,265,262,1,2025-26,Regular Season,Misc
Players,1642258,Zaccharie Risacher,Zaccharie,1610612737,ATL,20.0,9,5,4,0.556,2.2,0.2,0.3,0.4,0.4,0.6,0.2,0.4,1.8,0.1,0.0,0.4,0.2,1.7,284,256,151,166,292,129,55,19,170,167,97,262,318,73,1,363,216,272,1,2025-26,Regular Season,Misc
Players,1628380,Zach Collins,Zach,1610612741,CHI,28.0,4,3,1,0.75,2.0,0.0,0.5,0.0,0.5,0.5,2.0,0.0,4.0,0.0,0.0,0.5,0.0,3.1,371,308,36,43,315,247,18,183,148,150,465,1,30,188,1,388,337,115,1,2025-26,Regular Season,Misc
Players,1641744,Zach Edey,Zach,1610612763,MEM,23.0,7,5,2,0.714,3.7,0.0,0.6,0.0,1.7,0.4,1.1,0.4,2.0,0.3,0.1,0.4,0.1,4.7,309,256,86,57,70,247,13,183,11,139,351,253,266,13,436,351,270,40,1,2025-26,Regular Season,Misc
Players,203897,Zach LaVine,Zach,1610612758,SAC,31.0,14,5,9,0.357,3.3,0.3,0.2,0.3,0.4,1.2,1.4,0.3,3.7,0.1,0.1,0.7,0.2,2.4,217,256,303,361,115,88,134,42,180,364,418,200,55,120,365,462,228,181,1,2025-26,Regular Season,Misc
Players,1630192,Zeke Nnaji,Zeke,1610612743,DEN,25.0,9,8,1,0.889,2.1,0.0,0.1,0.0,0.2,1.1,0.8,0.4,2.0,0.3,0.1,0.1,0.1,2.7,284,180,36,36,303,247,202,183,259,337,235,262,266,7,415,126,290,152,1,2025-26,Regular Season,Misc
Players,1630533,Ziaire Williams,Ziaire,1610612751,BKN,24.0,11,2,9,0.182,3.6,0.7,0.3,0.2,0.2,1.0,1.6,0.8,3.1,0.0,0.0,0.2,0.3,2.3,265,346,303,428,78,12,90,78,277,290,450,411,112,188,1,157,171,193,1,2025-26,Regular Season,Misc
Players,1629627,Zion Williamson,Zion,1610612740,NOP,25.0,32,9,23,0.281,3.2,0.5,0.3,0.2,1.3,1.6,0.7,0.5,3.3,0.1,0.3,0.4,0.8,3.6,29,151,479,396,132,42,100,75,19,429,219,278,95,132,480,341,30,70,1,2025-26,Regular Season,Misc
