SEASON_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,PLAY_TYPE,TYPE_GROUPING,PERCENTILE,GP,POSS_PCT,PPP,FG_PCT,FT_POSS_PCT,TOV_POSS_PCT,SF_POSS_PCT,PLUSONE_POSS_PCT,SCORE_POSS_PCT,EFG_PCT,POSS,PTS,FGM,FGA,FGMX,SEASON,SEASON_TYPE
22025,1627747,Caris LeVert,1610612765,DET,Detroit Pistons,PRBallHandler,Offensive,0.42,54,0.257,0.805,0.396,0.102,0.169,0.085,0.042,0.364,0.445,118,95,36,91,55,2025-26,Regular Season
22025,1641716,Jarace Walker,1610612754,IND,Indiana Pacers,PRBallHandler,Offensive,0.393,70,0.138,0.792,0.355,0.083,0.15,0.067,0.008,0.333,0.435,120,95,33,93,60,2025-26,Regular Season
22025,1641731,Bilal Coulibaly,1610612764,WAS,Washington Wizards,PRBallHandler,Offensive,0.433,51,0.183,0.81,0.4,0.164,0.172,0.147,0.026,0.405,0.431,116,94,32,80,48,2025-26,Regular Season
22025,1642856,Egor Dëmin,1610612751,BKN,Brooklyn Nets,PRBallHandler,Offensive,0.475,49,0.217,0.83,0.375,0.063,0.223,0.045,0.0,0.33,0.488,112,93,30,80,50,2025-26,Regular Season
22025,1630560,Cam Thomas,1610612751,BKN,Brooklyn Nets,PRBallHandler,Offensive,0.552,24,0.264,0.868,0.338,0.17,0.123,0.132,0.047,0.377,0.394,106,92,27,80,53,2025-26,Regular Season
22025,1631097,Bennedict Mathurin,1610612746,LAC,LA Clippers,PRBallHandler,Offensive,0.497,22,0.267,0.835,0.338,0.183,0.11,0.165,0.028,0.404,0.369,109,91,27,80,53,2025-26,Regular Season
22025,1631212,Peyton Watson,1610612743,DEN,Denver Nuggets,PRBallHandler,Offensive,0.436,52,0.151,0.811,0.413,0.135,0.171,0.126,0.027,0.405,0.431,111,90,33,80,47,2025-26,Regular Season
22025,1630536,Sharife Cooper,1610612764,WAS,Washington Wizards,PRBallHandler,Offensive,0.715,35,0.332,0.937,0.466,0.116,0.137,0.074,0.021,0.453,0.493,95,89,34,73,39,2025-26,Regular Season
22025,1642383,Walter Clayton Jr.,1610612762,UTA,Utah Jazz,PRBallHandler,Offensive,0.607,43,0.299,0.89,0.388,0.1,0.14,0.1,0.04,0.37,0.469,100,89,31,80,49,2025-26,Regular Season
22025,1629656,Quentin Grimes,1610612755,PHI,Philadelphia 76ers,PRBallHandler,Offensive,0.445,69,0.122,0.817,0.382,0.119,0.211,0.073,0.028,0.358,0.447,109,89,29,76,47,2025-26,Regular Season
