GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,TEAM_COUNT,SEASON,SEASON_TYPE,MEASURE_TYPE
Players,1628970,Miles Bridges,Miles,1610612766,CHA,28.0,20,9,11,0.45,4.8,1.1,2.4,0.438,0.3,1.1,0.238,1.1,1.2,0.913,0.3,0.8,1.1,0.4,0.1,0.1,0.0,0.0,0.4,0.7,3.4,0.9,5.2,1,0,5.2,147,151,113,283,12,19,18,191,57,17,197,18,28,86,68,22,21,95,211,222,188,200,147,35,19,131,26,141,24,26,1,2025-26,Regular Season,Base
Players,1630540,Miles McBride,Miles,1610612752,NYK,25.0,13,7,6,0.538,2.6,0.5,1.1,0.5,0.3,0.6,0.5,0.5,0.5,1.0,0.1,0.2,0.2,0.3,0.0,0.1,0.0,0.0,0.1,0.3,1.8,0.5,2.8,0,0,2.8,234,204,235,184,237,98,123,119,39,88,42,98,143,1,227,319,319,115,289,175,188,200,374,148,86,162,137,205,24,122,1,2025-26,Regular Season,Base
Players,1629011,Mitchell Robinson,Mitchell,1610612752,NYK,28.0,16,12,4,0.75,1.4,0.1,0.2,0.333,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.6,0.8,0.1,0.1,0.0,0.1,0.1,0.1,0.3,0.1,1.1,1.4,1,0,1.3,193,103,303,43,375,347,385,273,247,338,247,303,223,303,68,74,66,318,165,254,63,58,351,184,375,106,299,141,24,311,1,2025-26,Regular Season,Base
Players,1628964,Mo Bamba,Mo,1610612762,UTA,27.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,442,438,400,438,483,356,406,356,247,338,247,303,317,303,289,366,385,334,289,254,188,200,382,337,379,212,427,205,24,429,1,2025-26,Regular Season,Base
Players,1642885,Mohamed Diawara,Mohamed,1610612752,NYK,20.0,5,4,1,0.8,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,0.7,0,0,0.6,350,279,400,39,412,356,406,356,247,338,247,303,317,303,289,58,135,334,289,254,188,200,382,337,379,273,382,205,24,384,1,2025-26,Regular Season,Base
Players,1629021,Moritz Wagner,Moritz,1610612753,ORL,28.0,1,1,0,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0,0,0.0,442,383,450,1,457,356,406,356,247,338,247,303,317,303,289,366,385,334,289,254,188,200,382,337,379,451,427,205,24,429,1,2025-26,Regular Season,Base
Players,1630541,Moses Moody,Moses,1610612744,GSW,23.0,16,7,9,0.438,2.2,0.3,0.7,0.455,0.1,0.4,0.286,0.1,0.2,0.667,0.0,0.5,0.5,0.3,0.1,0.1,0.1,0.0,0.6,0.3,0.9,-0.4,2.4,0,0,2.2,193,204,159,301,290,217,226,171,151,148,163,257,259,213,289,95,171,112,260,106,132,200,41,184,227,271,178,205,24,196,1,2025-26,Regular Season,Base
Players,1631243,Mouhamed Gueye,Mouhamed,1610612737,ATL,23.0,12,6,6,0.5,0.5,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.0,-1.0,0.5,1,0,0.3,247,233,235,213,450,356,402,356,247,320,247,303,317,303,289,305,348,334,289,163,188,200,259,337,379,340,405,141,24,406,1,2025-26,Regular Season,Base
Players,1630619,Moussa Cisse,Moussa,1610612742,DAL,23.0,7,3,4,0.429,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,-0.6,0.0,0,0,0.0,309,308,303,306,455,356,406,356,247,338,247,303,317,303,289,366,385,334,289,254,188,200,222,337,379,299,427,205,24,429,1,2025-26,Regular Season,Base
Players,1631217,Moussa Diabaté,Moussa,1610612766,CHA,24.0,21,9,12,0.429,3.4,0.2,0.2,1.0,0.0,0.0,0.0,0.1,0.2,0.75,0.1,0.6,0.7,0.1,0.1,0.1,0.2,0.0,0.3,0.1,0.6,0.0,2.4,6,0,2.0,137,151,89,306,101,260,372,1,247,338,247,243,257,176,195,56,92,290,221,148,32,200,222,301,284,212,187,43,24,210,1,2025-26,Regular Season,Base
Players,1626167,Myles Turner,Myles,1610612749,MIL,30.0,29,17,12,0.586,2.9,0.5,0.8,0.636,0.3,0.6,0.625,0.1,0.1,0.75,0.1,0.6,0.7,0.1,0.1,0.0,0.2,0.0,0.6,0.1,1.4,0.9,3.0,2,0,3.0,49,41,89,139,177,128,205,62,25,105,30,266,283,176,153,66,91,247,155,249,39,200,56,296,135,127,124,110,24,106,1,2025-26,Regular Season,Base
Players,1641772,Nae'Qwan Tomlin,Nae'Qwan,1610612739,CLE,25.0,3,1,2,0.333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0,0,0.0,390,383,363,365,447,356,406,356,247,338,247,303,317,303,289,366,385,334,289,254,188,200,382,337,379,411,427,205,24,429,1,2025-26,Regular Season,Base
Players,1630230,Naji Marshall,Naji,1610612742,DAL,28.0,42,17,25,0.405,2.9,0.4,0.8,0.545,0.1,0.4,0.333,0.5,0.7,0.655,0.1,0.6,0.6,0.2,0.2,0.1,0.0,0.0,0.3,0.4,1.4,-0.9,2.7,2,0,2.6,1,41,2,329,178,149,197,99,161,187,118,101,83,232,237,68,120,195,111,122,188,200,255,115,130,333,150,110,24,143,1,2025-26,Regular Season,Base
Players,1631466,Nate Williams,Nate,1610612744,GSW,27.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0,0,0.0,442,438,400,438,481,356,406,356,247,338,247,303,317,303,289,366,385,334,289,254,188,200,382,337,379,411,427,205,24,429,1,2025-26,Regular Season,Base
Players,1629675,Naz Reid,Naz,1610612750,MIN,26.0,25,15,10,0.6,1.7,0.1,0.6,0.2,0.0,0.4,0.1,0.0,0.1,0.5,0.0,0.2,0.2,0.0,0.1,0.1,0.0,0.0,0.2,0.1,0.3,-0.7,0.7,3,0,0.8,96,63,134,116,356,329,254,345,240,169,242,300,305,258,277,318,335,332,184,174,188,173,304,314,345,315,379,84,24,374,1,2025-26,Regular Season,Base
Players,1629674,Neemias Queta,Neemias,1610612738,BOS,26.0,24,10,14,0.417,2.5,0.3,0.4,0.667,0.0,0.0,0.0,0.4,0.5,0.75,0.1,0.8,0.8,0.0,0.2,0.0,0.1,0.0,0.5,0.4,0.9,0.0,2.0,3,0,1.9,105,132,62,322,242,247,328,48,247,338,247,128,125,176,213,32,59,330,111,254,101,200,73,99,227,211,231,84,24,233,1,2025-26,Regular Season,Base
Players,1629651,Nic Claxton,Nic,1610612751,BKN,26.0,24,6,18,0.25,2.8,0.2,0.6,0.357,0.0,0.0,0.0,0.1,0.1,1.0,0.3,0.2,0.5,0.3,0.0,0.0,0.2,0.0,0.4,0.3,0.5,-2.7,2.1,8,1,1.7,105,233,14,402,202,278,258,264,247,338,247,277,300,1,41,284,159,99,277,254,40,168,158,157,300,447,217,30,14,252,1,2025-26,Regular Season,Base
Players,1630208,Nick Richards,Nick,1610612741,CHI,28.0,7,2,5,0.286,1.9,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.3,0.5,0.0,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,-0.4,1.2,2,0,1.0,309,346,261,385,332,356,393,356,247,338,247,243,202,258,289,14,53,334,289,254,188,200,343,270,370,276,336,110,24,337,2,2025-26,Regular Season,Base
Players,1641733,Nick Smith Jr.,Nick,1610612747,LAL,21.0,1,1,0,1.0,0.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0,0.0,442,383,450,1,441,356,130,356,247,338,247,303,317,303,289,366,385,334,289,254,188,200,382,337,379,52,427,205,24,429,1,2025-26,Regular Season,Base
Players,1629638,Nickeil Alexander-Walker,Nickeil,1610612737,ATL,27.0,33,16,17,0.485,3.8,0.7,1.6,0.407,0.3,0.9,0.379,0.6,0.8,0.808,0.1,0.2,0.2,0.1,0.1,0.1,0.2,0.2,0.4,0.5,2.3,-0.5,3.5,1,0,3.5,24,49,24,258,60,64,60,223,26,32,97,62,62,143,256,299,318,258,225,119,48,36,135,62,49,282,80,141,24,64,1,2025-26,Regular Season,Base
Players,201587,Nicolas Batum,Nicolas,1610612746,LAC,37.0,19,7,12,0.368,1.5,0.1,0.3,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.3,0.0,0.1,-0.4,0.6,0,0,0.5,163,204,89,352,370,352,367,345,247,261,247,303,317,303,264,365,372,281,205,220,150,147,253,337,378,270,390,205,24,391,1,2025-26,Regular Season,Base
Players,1628502,Nigel Hayes-Davis,Nigel,1610612756,PHX,31.0,1,0,1,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-2.0,0.0,0,0,0.0,442,438,400,438,469,356,406,356,247,338,247,303,317,303,289,366,385,334,289,254,188,200,5,337,379,411,427,205,24,429,1,2025-26,Regular Season,Base
Players,203999,Nikola Jokić,Nikola,1610612743,DEN,31.0,32,15,17,0.469,4.8,1.4,2.9,0.484,0.2,0.9,0.214,1.8,2.3,0.819,0.3,1.1,1.4,0.8,0.3,0.1,0.1,0.1,0.5,1.6,4.8,-0.3,8.1,30,20,7.7,29,63,24,271,13,8,8,157,101,34,206,4,2,139,40,5,5,18,64,150,63,58,65,3,6,257,5,1,1,7,1,2025-26,Regular Season,Base
Players,1631107,Nikola Jović,Nikola,1610612748,MIA,22.0,4,3,1,0.75,1.3,0.0,0.5,0.0,0.0,0.5,0.0,0.3,0.3,1.0,0.0,0.3,0.3,0.5,0.0,0.0,0.3,0.0,0.5,0.3,0.3,3.0,2.1,0,0,1.5,371,308,400,43,382,356,280,356,247,114,247,184,223,1,289,247,304,44,289,254,19,200,73,184,354,24,227,205,24,282,1,2025-26,Regular Season,Base
Players,202696,Nikola Vučević,Nikola,1610612738,BOS,35.0,29,16,13,0.552,3.7,0.8,1.7,0.49,0.2,0.7,0.333,0.2,0.2,0.833,0.2,0.7,0.9,0.3,0.1,0.2,0.1,0.1,0.4,0.2,2.1,0.0,4.5,12,0,4.2,49,49,75,172,63,45,57,155,66,59,118,224,251,119,77,42,46,98,155,57,58,76,156,207,60,212,46,16,24,46,2,2025-26,Regular Season,Base
Players,1642363,Nique Clifford,Nique,1610612758,SAC,24.0,11,7,4,0.636,3.0,0.5,0.8,0.556,0.1,0.4,0.25,0.3,0.4,0.75,0.2,0.5,0.6,0.5,0.3,0.1,0.0,0.1,0.3,0.5,1.3,2.7,2.9,0,0,2.7,265,204,303,98,170,141,186,94,190,182,177,173,173,176,111,134,125,37,56,151,188,87,243,90,153,31,132,205,24,135,1,2025-26,Regular Season,Base
Players,1641730,Noah Clowney,Noah,1610612751,BKN,21.0,21,6,15,0.286,2.6,0.2,0.6,0.308,0.1,0.4,0.222,0.3,0.4,0.875,0.1,0.3,0.4,0.2,0.1,0.0,0.1,0.0,0.2,0.2,0.8,-1.9,1.7,1,0,1.7,137,233,49,385,232,288,248,301,187,153,200,143,168,100,195,233,248,195,221,254,91,156,274,210,246,403,271,141,24,256,1,2025-26,Regular Season,Base
Players,1642869,Noah Penda,Noah,1610612753,ORL,21.0,7,6,1,0.857,3.1,0.3,0.9,0.333,0.0,0.4,0.0,0.0,0.0,0.0,0.4,0.7,1.1,0.1,0.0,0.0,0.3,0.0,0.1,0.0,0.6,-2.0,3.0,2,0,2.4,309,233,400,37,150,226,170,273,247,153,247,303,317,303,29,41,19,230,289,254,13,200,343,337,289,411,119,110,24,163,1,2025-26,Regular Season,Base
Players,1642849,Nolan Traore,Nolan,1610612751,BKN,19.0,13,3,10,0.231,3.6,0.8,1.8,0.417,0.2,0.7,0.333,0.7,0.8,0.9,0.1,0.4,0.5,0.5,0.5,0.1,0.0,0.3,0.9,0.4,2.5,-2.6,3.4,1,0,3.8,234,308,134,414,81,52,46,215,71,71,118,49,65,92,227,174,204,68,6,175,188,6,16,114,43,445,86,141,24,59,1,2025-26,Regular Season,Base
Players,1626181,Norman Powell,Norman,1610612748,MIA,32.0,21,11,10,0.524,3.0,0.6,1.5,0.419,0.0,0.3,0.167,1.0,1.1,0.875,0.0,0.2,0.2,0.1,0.3,0.1,0.0,0.1,0.2,0.7,2.3,-0.8,2.9,0,0,3.0,137,115,134,202,162,78,72,214,231,218,217,20,30,100,289,295,341,290,36,87,158,85,274,38,51,328,128,205,24,107,1,2025-26,Regular Season,Base
Players,1628384,OG Anunoby,OG,1610612752,NYK,28.0,28,18,10,0.643,3.2,0.5,0.9,0.5,0.2,0.4,0.5,0.8,0.9,0.875,0.2,0.4,0.6,0.1,0.1,0.1,0.0,0.0,0.2,0.5,1.9,1.7,3.3,3,0,3.2,61,27,134,95,135,137,159,119,84,153,42,42,54,100,116,147,133,230,253,87,175,183,329,88,83,66,94,84,24,88,1,2025-26,Regular Season,Base
Players,1630167,Obi Toppin,Obi,1610612754,IND,28.0,2,0,2,0.0,9.6,2.5,3.5,0.714,0.5,1.5,0.333,0.0,0.0,0.0,0.5,2.0,2.5,0.5,0.5,0.0,0.0,0.0,1.0,0.0,5.5,-5.0,8.8,0,0,9.0,412,438,363,438,2,2,3,42,8,6,118,303,317,303,15,1,2,44,9,254,188,200,5,337,5,475,3,205,24,1,1,2025-26,Regular Season,Base
Players,1630534,Ochai Agbaji,Ochai,1610612751,BKN,25.0,4,1,3,0.25,2.0,0.0,1.0,0.0,0.0,0.8,0.0,0.5,0.5,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.5,-1.3,1.1,0,0,1.0,371,383,335,402,316,356,130,356,247,54,247,86,125,1,289,95,171,334,289,254,188,200,259,184,300,367,348,205,24,337,2,2025-26,Regular Season,Base
Players,1641765,Olivier-Maxence Prosper,Olivier-Maxence,1610612763,MEM,23.0,9,4,5,0.444,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.2,-1.1,0.5,0,0,0.4,284,279,261,292,383,356,406,356,247,338,247,196,241,1,289,275,323,334,289,254,188,200,286,290,359,361,402,205,24,401,1,2025-26,Regular Season,Base
Players,1630209,Omer Yurtseven,Omer,1610612744,GSW,27.0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,442,438,400,438,483,356,406,356,247,338,247,303,317,303,289,366,385,334,289,254,188,200,382,337,379,212,427,205,24,429,1,2025-26,Regular Season,Base
Players,1630168,Onyeka Okongwu,Onyeka,1610612737,ATL,25.0,28,15,13,0.536,3.4,0.3,0.6,0.412,0.1,0.5,0.308,0.2,0.2,0.833,0.0,0.7,0.7,0.2,0.1,0.0,0.0,0.0,0.7,0.1,0.8,0.3,2.0,8,0,2.0,61,63,75,189,108,247,253,220,132,140,152,222,248,119,282,44,92,167,204,254,175,183,25,270,244,189,235,30,24,226,1,2025-26,Regular Season,Base
Players,1631131,Oscar Tshiebwe,Oscar,1610612762,UTA,26.0,3,0,3,0.0,3.2,0.3,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.7,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,-4.0,1.1,0,0,1.3,390,438,335,438,140,191,335,1,247,338,247,303,317,303,41,198,107,334,36,254,188,200,382,337,278,463,343,205,24,300,1,2025-26,Regular Season,Base
Players,1642345,Oso Ighodaro,Oso,1610612756,PHX,23.0,24,8,16,0.333,2.9,0.2,0.3,0.833,0.0,0.0,0.0,0.0,0.2,0.0,0.3,0.5,0.8,0.0,0.0,0.2,0.0,0.0,0.4,0.1,0.4,-2.3,1.8,1,0,1.5,105,180,34,365,182,278,368,32,247,338,247,303,266,303,62,133,81,334,289,59,188,168,158,286,321,436,257,141,24,282,1,2025-26,Regular Season,Base
Players,1631172,Ousmane Dieng,Ousmane,1610612749,MIL,22.0,6,3,3,0.5,1.6,0.3,0.3,1.0,0.0,0.0,0.0,0.2,0.2,1.0,0.0,0.0,0.0,0.2,0.0,0.3,0.0,0.0,0.3,0.0,0.8,-1.8,2.1,1,0,1.7,334,308,335,213,362,191,335,1,247,338,247,226,266,1,289,366,385,211,289,14,188,200,181,337,238,401,222,141,24,256,2,2025-26,Regular Season,Base
Players,1629023,P.J. Washington,P.J.,1610612742,DAL,27.0,31,10,21,0.323,3.6,0.3,1.1,0.294,0.1,0.6,0.111,0.5,0.6,0.7,0.2,0.5,0.6,0.1,0.2,0.1,0.2,0.1,0.3,0.4,1.2,-0.8,2.5,5,0,2.4,36,132,9,381,74,213,121,307,219,98,239,102,93,206,127,138,131,317,125,198,43,56,219,127,176,327,166,51,24,175,1,2025-26,Regular Season,Base
Players,1641790,PJ Hall,PJ,1610612766,CHA,24.0,3,0,3,0.0,1.3,0.3,0.3,1.0,0.0,0.0,0.0,1.0,1.3,0.75,0.0,0.7,0.7,0.0,0.0,0.0,0.3,0.0,0.0,0.7,1.7,1.7,3.5,0,0,3.0,390,438,335,438,395,191,335,1,247,338,247,20,19,176,289,45,107,334,289,254,7,200,382,38,104,69,82,205,24,107,1,2025-26,Regular Season,Base
Players,1631094,Paolo Banchero,Paolo,1610612753,ORL,23.0,36,24,12,0.667,4.2,0.6,2.2,0.266,0.1,0.5,0.111,0.8,1.0,0.778,0.1,0.8,0.8,0.5,0.3,0.1,0.1,0.2,0.3,0.8,2.0,-0.1,4.0,12,1,3.8,13,4,89,72,38,85,25,321,224,114,239,37,31,168,213,32,59,67,64,98,141,30,181,25,66,235,58,16,14,60,1,2025-26,Regular Season,Base
Players,1627783,Pascal Siakam,Pascal,1610612754,IND,32.0,28,10,18,0.357,3.7,0.9,2.0,0.429,0.1,0.3,0.222,0.4,0.8,0.545,0.1,0.5,0.6,0.3,0.2,0.2,0.2,0.1,0.4,0.4,2.2,-1.0,4.3,6,0,3.9,61,132,14,361,64,37,35,198,210,208,200,106,63,256,185,86,120,133,106,54,37,40,170,109,53,339,52,43,24,57,1,2025-26,Regular Season,Base
Players,1626192,Pat Connaughton,Pat,1610612766,CHA,33.0,1,0,1,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,442,438,400,438,462,356,406,356,247,338,247,303,317,303,289,366,385,334,289,254,188,200,382,337,379,212,427,205,24,429,1,2025-26,Regular Season,Base
Players,1630311,Pat Spencer,Pat,1610612744,GSW,29.0,12,5,7,0.417,2.0,0.5,0.9,0.545,0.3,0.4,0.6,0.2,0.2,1.0,0.0,0.3,0.3,0.2,0.2,0.0,0.0,0.0,0.1,0.1,1.4,0.0,1.8,0,0,2.1,247,256,207,322,314,106,160,99,57,163,34,226,266,1,289,247,304,211,111,254,188,200,368,308,134,212,259,205,24,205,1,2025-26,Regular Season,Base
Players,1631116,Patrick Baldwin Jr.,Patrick,1610612758,SAC,23.0,1,1,0,1.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0,0,0.0,442,383,450,1,458,356,406,356,247,338,247,303,317,303,289,366,385,334,289,254,188,200,382,337,379,411,427,205,24,429,1,2025-26,Regular Season,Base
Players,1630172,Patrick Williams,Patrick,1610612741,CHI,24.0,17,9,8,0.529,1.2,0.1,0.2,0.333,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0,0.2,0.0,0.1,0.3,0.2,0,0,0.3,186,151,183,194,396,349,389,273,247,305,247,303,317,303,289,363,384,260,185,254,188,200,331,337,376,183,419,205,24,415,1,2025-26,Regular Season,Base
Players,202331,Paul George,Paul,1610612755,PHI,35.0,14,7,7,0.5,4.7,0.4,1.2,0.353,0.3,0.7,0.4,0.6,0.6,0.889,0.1,1.3,1.4,0.7,0.1,0.4,0.1,0.1,0.5,0.4,1.7,1.6,5.8,2,0,5.1,217,204,207,213,17,149,107,267,45,62,82,71,94,95,237,2,6,23,143,13,52,111,73,125,100,71,15,110,24,28,1,2025-26,Regular Season,Base
Players,1630194,Paul Reed,Paul,1610612765,DET,26.0,13,8,5,0.615,1.5,0.5,0.8,0.545,0.0,0.1,0.0,0.3,0.6,0.5,0.5,0.3,0.8,0.0,0.1,0.0,0.2,0.0,0.2,0.5,1.2,-0.5,2.5,2,0,2.3,234,180,261,109,365,139,175,99,247,326,247,155,101,258,25,226,80,334,244,254,46,200,341,89,162,293,165,110,24,181,1,2025-26,Regular Season,Base
Players,1630202,Payton Pritchard,Payton,1610612738,BOS,28.0,29,15,14,0.517,3.1,0.3,0.8,0.417,0.2,0.4,0.455,0.4,0.4,1.0,0.1,0.3,0.4,0.2,0.0,0.1,0.0,0.0,0.3,0.3,1.3,0.5,2.3,1,0,2.2,49,63,62,209,155,188,183,215,114,177,66,114,160,1,189,196,208,176,289,191,188,187,241,170,152,155,194,141,24,190,1,2025-26,Regular Season,Base
Players,1641796,Pelle Larsson,Pelle,1610612748,MIA,25.0,19,11,8,0.579,2.8,0.5,0.8,0.563,0.1,0.4,0.286,0.3,0.4,0.625,0.1,0.4,0.4,0.2,0.2,0.1,0.1,0.0,0.2,0.4,1.3,-0.7,2.3,1,0,2.3,163,115,183,149,204,132,178,90,177,180,163,179,157,238,264,182,231,172,130,220,150,200,298,98,146,311,200,141,24,188,1,2025-26,Regular Season,Base
Players,1631250,Pete Nance,Pete,1610612749,MIL,26.0,4,2,2,0.5,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,-1.8,1.0,0,0,1.0,371,346,363,213,336,356,406,356,247,338,247,303,317,303,289,32,81,133,64,254,188,200,382,337,379,396,354,205,24,337,1,2025-26,Regular Season,Base
Players,1631212,Peyton Watson,Peyton,1610612743,DEN,23.0,22,12,10,0.545,3.7,0.2,0.8,0.235,0.0,0.3,0.143,0.4,0.6,0.692,0.1,0.4,0.5,0.0,0.2,0.1,0.3,0.1,0.4,0.4,0.8,0.2,2.4,0,0,2.1,128,103,134,177,65,293,202,337,235,210,233,115,109,209,198,163,171,328,105,151,16,50,143,120,245,204,184,205,24,201,1,2025-26,Regular Season,Base
Players,1630173,Precious Achiuwa,Precious,1610612758,SAC,26.0,14,10,4,0.714,2.2,0.1,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.4,0.1,0.0,0.3,0.0,0.0,0.5,0.1,0.3,1.9,1.9,5,0,1.4,217,132,303,57,301,314,359,119,247,338,247,303,317,303,237,188,221,230,289,21,188,200,73,318,348,60,250,51,24,296,1,2025-26,Regular Season,Base
Players,1629656,Quentin Grimes,Quentin,1610612755,PHI,25.0,30,14,16,0.467,4.2,0.5,1.2,0.429,0.2,0.7,0.333,0.7,0.8,0.917,0.1,0.3,0.4,0.2,0.1,0.1,0.1,0.0,0.3,0.7,2.0,0.8,3.2,1,0,3.2,44,80,34,272,35,106,115,198,69,66,118,47,59,81,191,198,219,179,211,141,128,191,181,38,77,133,105,141,24,92,1,2025-26,Regular Season,Base
Players,1631245,Quenton Jackson,Quenton,1610612754,IND,27.0,11,4,7,0.364,2.2,0.5,0.5,0.833,0.3,0.4,0.75,0.3,0.4,0.75,0.0,0.4,0.4,0.1,0.1,0.1,0.0,0.0,0.3,0.3,1.5,-0.6,2.2,1,0,2.4,265,279,207,353,294,141,275,32,51,182,17,173,173,176,289,185,256,294,225,151,188,200,243,171,127,306,210,141,24,172,1,2025-26,Regular Season,Base
Players,1642366,Quinten Post,Quinten,1610612744,GSW,26.0,14,4,10,0.286,1.9,0.2,0.4,0.5,0.1,0.3,0.25,0.0,0.0,0.0,0.1,0.2,0.3,0.2,0.1,0.0,0.1,0.0,0.4,0.0,0.5,1.1,1.2,0,0,1.2,217,279,134,385,329,273,313,119,210,218,177,303,317,303,237,281,292,167,143,254,120,200,170,337,300,110,323,205,24,314,1,2025-26,Regular Season,Base
Players,1629628,RJ Barrett,RJ,1610612761,TOR,25.0,19,9,10,0.474,2.7,0.5,0.9,0.5,0.1,0.3,0.167,0.2,0.3,0.8,0.1,0.3,0.4,0.1,0.3,0.2,0.0,0.1,0.4,0.3,1.2,0.2,1.9,0,0,2.0,163,151,134,266,218,132,157,119,225,211,217,204,220,146,187,246,254,324,59,71,188,147,136,180,167,198,246,205,24,210,1,2025-26,Regular Season,Base
Players,1642853,Rasheer Fleming,Rasheer,1610612756,PHX,21.0,2,0,2,0.0,1.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,-1.0,0.0,0,0,0.0,412,438,363,438,384,356,280,356,247,338,247,303,31,303,289,366,385,334,289,254,188,2,382,65,379,340,427,205,24,429,1,2025-26,Regular Season,Base
Players,1642484,RayJ Dennis,RayJ,1610612737,ATL,25.0,2,0,2,0.0,2.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.5,-4.5,2.8,0,0,2.0,412,438,363,438,251,356,280,356,247,114,247,86,31,258,289,366,385,44,289,6,188,200,73,65,300,472,142,205,24,210,1,2025-26,Regular Season,Base
Players,1641712,Rayan Rupert,Rayan,1610612763,MEM,21.0,5,4,1,0.8,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0,0,0.2,350,279,400,39,425,356,406,356,247,338,247,303,317,303,289,287,335,334,289,254,188,200,304,337,379,199,420,205,24,421,2,2025-26,Regular Season,Base
