PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,CLOSE_DEF_DIST_RANGE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT,SEASON,SEASON_TYPE
203083,"Drummond, Andre",4,58,42,6+ Feet - Wide Open,0.239,26,73,0.356,0.534,0.003,0,1,0.0,0.236,26,72,0.361,2025-26,Regular Season
1641748,"Jackson Jr., Andre",1,44,1,0-2 Feet - Very Tight,0.011,0,1,0.0,0.0,0.011,0,1,0.0,0.0,0,0,,2025-26,Regular Season
1641748,"Jackson Jr., Andre",2,44,4,2-4 Feet - Tight,0.053,0,5,0.0,0.0,0.053,0,5,0.0,0.0,0,0,,2025-26,Regular Season
1641748,"Jackson Jr., Andre",3,44,13,4-6 Feet - Open,0.17,7,16,0.438,0.625,0.053,1,5,0.2,0.117,6,11,0.545,2025-26,Regular Season
1641748,"Jackson Jr., Andre",4,44,17,6+ Feet - Wide Open,0.426,8,40,0.2,0.3,0.011,0,1,0.0,0.415,8,39,0.205,2025-26,Regular Season
1629614,"Nembhard, Andrew",1,57,5,0-2 Feet - Very Tight,0.008,0,6,0.0,0.0,0.005,0,4,0.0,0.003,0,2,0.0,2025-26,Regular Season
1629614,"Nembhard, Andrew",2,57,37,2-4 Feet - Tight,0.074,19,56,0.339,0.366,0.057,16,43,0.372,0.017,3,13,0.231,2025-26,Regular Season
1629614,"Nembhard, Andrew",3,57,56,4-6 Feet - Open,0.275,84,207,0.406,0.459,0.191,62,144,0.431,0.084,22,63,0.349,2025-26,Regular Season
1629614,"Nembhard, Andrew",4,57,57,6+ Feet - Wide Open,0.371,112,279,0.401,0.548,0.081,30,61,0.492,0.29,82,218,0.376,2025-26,Regular Season
203952,"Wiggins, Andrew",1,63,1,0-2 Feet - Very Tight,0.001,0,1,0.0,0.0,0.001,0,1,0.0,0.0,0,0,,2025-26,Regular Season
203952,"Wiggins, Andrew",2,63,34,2-4 Feet - Tight,0.068,20,53,0.377,0.434,0.046,14,36,0.389,0.022,6,17,0.353,2025-26,Regular Season
203952,"Wiggins, Andrew",3,63,63,4-6 Feet - Open,0.327,100,254,0.394,0.528,0.106,32,82,0.39,0.222,68,172,0.395,2025-26,Regular Season
203952,"Wiggins, Andrew",4,63,54,6+ Feet - Wide Open,0.169,59,131,0.45,0.653,0.014,6,11,0.545,0.155,53,120,0.442,2025-26,Regular Season
1629014,"Simons, Anfernee",1,55,1,0-2 Feet - Very Tight,0.013,1,1,1.0,1.0,0.013,1,1,1.0,0.0,0,0,,2025-26,Regular Season
1629014,"Simons, Anfernee",2,55,6,2-4 Feet - Tight,0.188,5,15,0.333,0.367,0.088,4,7,0.571,0.1,1,8,0.125,2025-26,Regular Season
1629014,"Simons, Anfernee",3,55,6,4-6 Feet - Open,0.463,13,37,0.351,0.473,0.088,4,7,0.571,0.375,9,30,0.3,2025-26,Regular Season
1629014,"Simons, Anfernee",4,55,5,6+ Feet - Wide Open,0.15,6,12,0.5,0.75,0.0,0,0,,0.15,6,12,0.5,2025-26,Regular Season
1641710,"Black, Anthony",1,60,4,0-2 Feet - Very Tight,0.005,1,4,0.25,0.25,0.005,1,4,0.25,0.0,0,0,,2025-26,Regular Season
1641710,"Black, Anthony",2,60,26,2-4 Feet - Tight,0.053,10,39,0.256,0.269,0.042,9,31,0.29,0.011,1,8,0.125,2025-26,Regular Season
1641710,"Black, Anthony",3,60,43,4-6 Feet - Open,0.15,40,110,0.364,0.468,0.067,17,49,0.347,0.083,23,61,0.377,2025-26,Regular Season
1641710,"Black, Anthony",4,60,58,6+ Feet - Wide Open,0.315,78,230,0.339,0.496,0.022,6,16,0.375,0.293,72,214,0.336,2025-26,Regular Season
1630162,"Edwards, Anthony",1,60,11,0-2 Feet - Very Tight,0.01,5,12,0.417,0.458,0.006,4,7,0.571,0.004,1,5,0.2,2025-26,Regular Season
1630162,"Edwards, Anthony",2,60,55,2-4 Feet - Tight,0.19,92,226,0.407,0.511,0.088,45,105,0.429,0.102,47,121,0.388,2025-26,Regular Season
1630162,"Edwards, Anthony",3,60,58,4-6 Feet - Open,0.37,181,439,0.412,0.524,0.148,83,176,0.472,0.221,98,263,0.373,2025-26,Regular Season
1630162,"Edwards, Anthony",4,60,53,6+ Feet - Wide Open,0.114,66,135,0.489,0.678,0.028,15,33,0.455,0.086,51,102,0.5,2025-26,Regular Season
1630264,"Gill, Anthony",2,49,3,2-4 Feet - Tight,0.023,2,4,0.5,0.5,0.023,2,4,0.5,0.0,0,0,,2025-26,Regular Season
1630264,"Gill, Anthony",3,49,8,4-6 Feet - Open,0.057,3,10,0.3,0.35,0.029,2,5,0.4,0.029,1,5,0.2,2025-26,Regular Season
1630264,"Gill, Anthony",4,49,22,6+ Feet - Wide Open,0.206,13,36,0.361,0.528,0.006,1,1,1.0,0.2,12,35,0.343,2025-26,Regular Season
1641810,"Reeves, Antonio",3,10,2,4-6 Feet - Open,0.1,0,2,0.0,0.0,0.05,0,1,0.0,0.05,0,1,0.0,2025-26,Regular Season
1641810,"Reeves, Antonio",4,10,6,6+ Feet - Wide Open,0.6,7,12,0.583,0.875,0.0,0,0,,0.6,7,12,0.583,2025-26,Regular Season
1630574,"Hukporti, Ariel",2,52,1,2-4 Feet - Tight,0.015,0,1,0.0,0.0,0.015,0,1,0.0,0.0,0,0,,2025-26,Regular Season
1630574,"Hukporti, Ariel",3,52,6,4-6 Feet - Open,0.091,1,6,0.167,0.25,0.061,0,4,0.0,0.03,1,2,0.5,2025-26,Regular Season
1630574,"Hukporti, Ariel",4,52,2,6+ Feet - Wide Open,0.03,0,2,0.0,0.0,0.0,0,0,,0.03,0,2,0.0,2025-26,Regular Season
1642854,"Newell, Asa",2,42,2,2-4 Feet - Tight,0.013,1,2,0.5,0.5,0.013,1,2,0.5,0.0,0,0,,2025-26,Regular Season
1642854,"Newell, Asa",3,42,10,4-6 Feet - Open,0.127,8,19,0.421,0.632,0.007,0,1,0.0,0.12,8,18,0.444,2025-26,Regular Season
1642854,"Newell, Asa",4,42,31,6+ Feet - Wide Open,0.34,19,51,0.373,0.559,0.0,0,0,,0.34,19,51,0.373,2025-26,Regular Season
1641709,"Thompson, Ausar",1,68,1,0-2 Feet - Very Tight,0.002,0,1,0.0,0.0,0.002,0,1,0.0,0.0,0,0,,2025-26,Regular Season
1641709,"Thompson, Ausar",2,68,35,2-4 Feet - Tight,0.077,15,42,0.357,0.357,0.077,15,42,0.357,0.0,0,0,,2025-26,Regular Season
1641709,"Thompson, Ausar",3,68,25,4-6 Feet - Open,0.064,12,35,0.343,0.357,0.055,11,30,0.367,0.009,1,5,0.2,2025-26,Regular Season
1641709,"Thompson, Ausar",4,68,18,6+ Feet - Wide Open,0.05,6,27,0.222,0.315,0.017,1,9,0.111,0.033,5,18,0.278,2025-26,Regular Season
1630559,"Reaves, Austin",1,51,16,0-2 Feet - Very Tight,0.029,10,22,0.455,0.545,0.014,6,11,0.545,0.014,4,11,0.364,2025-26,Regular Season
1630559,"Reaves, Austin",2,51,41,2-4 Feet - Tight,0.13,36,99,0.364,0.414,0.07,26,53,0.491,0.06,10,46,0.217,2025-26,Regular Season
1630559,"Reaves, Austin",3,51,49,4-6 Feet - Open,0.234,59,178,0.331,0.435,0.079,22,60,0.367,0.155,37,118,0.314,2025-26,Regular Season
1630559,"Reaves, Austin",4,51,48,6+ Feet - Wide Open,0.216,72,164,0.439,0.643,0.014,5,11,0.455,0.201,67,153,0.438,2025-26,Regular Season
1630245,"Dosunmu, Ayo",1,66,1,0-2 Feet - Very Tight,0.005,0,1,0.0,0.0,0.0,0,0,,0.005,0,1,0.0,2025-26,Regular Season
1630245,"Dosunmu, Ayo",2,66,7,2-4 Feet - Tight,0.051,6,10,0.6,0.7,0.04,4,8,0.5,0.01,2,2,1.0,2025-26,Regular Season
1630245,"Dosunmu, Ayo",3,66,15,4-6 Feet - Open,0.136,11,27,0.407,0.481,0.066,7,13,0.538,0.071,4,14,0.286,2025-26,Regular Season
1630245,"Dosunmu, Ayo",4,66,18,6+ Feet - Wide Open,0.298,28,59,0.475,0.669,0.03,5,6,0.833,0.268,23,53,0.434,2025-26,Regular Season
1628389,"Adebayo, Bam",1,68,2,0-2 Feet - Very Tight,0.002,0,2,0.0,0.0,0.002,0,2,0.0,0.0,0,0,,2025-26,Regular Season
1628389,"Adebayo, Bam",2,68,45,2-4 Feet - Tight,0.078,23,84,0.274,0.274,0.07,23,75,0.307,0.008,0,9,0.0,2025-26,Regular Season
1628389,"Adebayo, Bam",3,68,66,4-6 Feet - Open,0.23,78,247,0.316,0.356,0.133,58,143,0.406,0.097,20,104,0.192,2025-26,Regular Season
1628389,"Adebayo, Bam",4,68,68,6+ Feet - Wide Open,0.27,116,290,0.4,0.567,0.028,19,30,0.633,0.242,97,260,0.373,2025-26,Regular Season
1631248,"Scheierman, Baylor",1,72,1,0-2 Feet - Very Tight,0.003,0,1,0.0,0.0,0.003,0,1,0.0,0.0,0,0,,2025-26,Regular Season
1631248,"Scheierman, Baylor",2,72,13,2-4 Feet - Tight,0.052,6,15,0.4,0.5,0.031,3,9,0.333,0.021,3,6,0.5,2025-26,Regular Season
1631248,"Scheierman, Baylor",3,72,32,4-6 Feet - Open,0.199,24,57,0.421,0.561,0.052,8,15,0.533,0.147,16,42,0.381,2025-26,Regular Season
1631248,"Scheierman, Baylor",4,72,56,6+ Feet - Wide Open,0.587,68,168,0.405,0.589,0.028,6,8,0.75,0.559,62,160,0.388,2025-26,Regular Season
1642879,"Saraf, Ben",2,40,9,2-4 Feet - Tight,0.041,3,10,0.3,0.35,0.037,2,9,0.222,0.004,1,1,1.0,2025-26,Regular Season
1642879,"Saraf, Ben",3,40,18,4-6 Feet - Open,0.106,5,26,0.192,0.288,0.02,0,5,0.0,0.086,5,21,0.238,2025-26,Regular Season
1642879,"Saraf, Ben",4,40,28,6+ Feet - Wide Open,0.212,10,52,0.192,0.288,0.0,0,0,,0.212,10,52,0.192,2025-26,Regular Season
1641767,"Sheppard, Ben",2,65,12,2-4 Feet - Tight,0.034,3,13,0.231,0.231,0.026,3,10,0.3,0.008,0,3,0.0,2025-26,Regular Season
1641767,"Sheppard, Ben",3,65,40,4-6 Feet - Open,0.182,21,69,0.304,0.42,0.029,5,11,0.455,0.153,16,58,0.276,2025-26,Regular Season
1641767,"Sheppard, Ben",4,65,60,6+ Feet - Wide Open,0.458,69,174,0.397,0.589,0.016,2,6,0.333,0.442,67,168,0.399,2025-26,Regular Season
1631097,"Mathurin, Bennedict",1,49,2,0-2 Feet - Very Tight,0.007,1,2,0.5,0.5,0.007,1,2,0.5,0.0,0,0,,2025-26,Regular Season
1631097,"Mathurin, Bennedict",2,49,18,2-4 Feet - Tight,0.129,14,36,0.389,0.403,0.093,13,26,0.5,0.036,1,10,0.1,2025-26,Regular Season
1631097,"Mathurin, Bennedict",3,49,21,4-6 Feet - Open,0.271,21,76,0.276,0.336,0.121,12,34,0.353,0.15,9,42,0.214,2025-26,Regular Season
1631097,"Mathurin, Bennedict",4,49,17,6+ Feet - Wide Open,0.104,8,29,0.276,0.345,0.043,4,12,0.333,0.061,4,17,0.235,2025-26,Regular Season
203078,"Beal, Bradley",1,6,1,0-2 Feet - Very Tight,0.021,0,1,0.0,0.0,0.021,0,1,0.0,0.0,0,0,,2025-26,Regular Season
203078,"Beal, Bradley",2,6,2,2-4 Feet - Tight,0.146,1,7,0.143,0.143,0.125,1,6,0.167,0.021,0,1,0.0,2025-26,Regular Season
203078,"Beal, Bradley",3,6,5,4-6 Feet - Open,0.25,2,12,0.167,0.25,0.083,0,4,0.0,0.167,2,8,0.25,2025-26,Regular Season
203078,"Beal, Bradley",4,6,6,6+ Feet - Wide Open,0.292,8,14,0.571,0.75,0.083,3,4,0.75,0.208,5,10,0.5,2025-26,Regular Season
1642382,"Carlson, Branden",2,38,2,2-4 Feet - Tight,0.014,0,2,0.0,0.0,0.014,0,2,0.0,0.0,0,0,,2025-26,Regular Season
1642382,"Carlson, Branden",3,38,12,4-6 Feet - Open,0.101,3,14,0.214,0.321,0.022,0,3,0.0,0.08,3,11,0.273,2025-26,Regular Season
1642382,"Carlson, Branden",4,38,27,6+ Feet - Wide Open,0.37,18,51,0.353,0.529,0.0,0,0,,0.37,18,51,0.353,2025-26,Regular Season
1641764,"Podziemski, Brandin",1,77,6,0-2 Feet - Very Tight,0.008,2,6,0.333,0.333,0.008,2,6,0.333,0.0,0,0,,2025-26,Regular Season
1641764,"Podziemski, Brandin",2,77,50,2-4 Feet - Tight,0.128,30,101,0.297,0.327,0.095,24,75,0.32,0.033,6,26,0.231,2025-26,Regular Season
1641764,"Podziemski, Brandin",3,77,69,4-6 Feet - Open,0.255,74,201,0.368,0.478,0.09,30,71,0.423,0.165,44,130,0.338,2025-26,Regular Season
1641764,"Podziemski, Brandin",4,77,73,6+ Feet - Wide Open,0.308,99,243,0.407,0.588,0.03,11,24,0.458,0.278,88,219,0.402,2025-26,Regular Season
1629634,"Clarke, Brandon",3,2,1,4-6 Feet - Open,0.111,0,1,0.0,0.0,0.111,0,1,0.0,0.0,0,0,,2025-26,Regular Season
1627742,"Ingram, Brandon",1,72,5,0-2 Feet - Very Tight,0.005,2,6,0.333,0.417,0.004,1,5,0.2,0.001,1,1,1.0,2025-26,Regular Season
1627742,"Ingram, Brandon",2,72,69,2-4 Feet - Tight,0.341,161,404,0.399,0.425,0.275,140,326,0.429,0.066,21,78,0.269,2025-26,Regular Season
1627742,"Ingram, Brandon",3,72,69,4-6 Feet - Open,0.305,170,361,0.471,0.547,0.18,115,213,0.54,0.125,55,148,0.372,2025-26,Regular Season
1627742,"Ingram, Brandon",4,72,57,6+ Feet - Wide Open,0.11,64,130,0.492,0.677,0.02,16,24,0.667,0.09,48,106,0.453,2025-26,Regular Season
1641706,"Miller, Brandon",1,61,9,0-2 Feet - Very Tight,0.009,4,9,0.444,0.611,0.004,1,4,0.25,0.005,3,5,0.6,2025-26,Regular Season
1641706,"Miller, Brandon",2,61,53,2-4 Feet - Tight,0.169,64,163,0.393,0.475,0.105,37,101,0.366,0.064,27,62,0.435,2025-26,Regular Season
1641706,"Miller, Brandon",3,61,60,4-6 Feet - Open,0.297,105,286,0.367,0.481,0.094,40,91,0.44,0.202,65,195,0.333,2025-26,Regular Season
1641706,"Miller, Brandon",4,61,59,6+ Feet - Wide Open,0.261,107,252,0.425,0.617,0.023,10,22,0.455,0.239,97,230,0.422,2025-26,Regular Season
1630314,"Williams, Brandon",1,65,1,0-2 Feet - Very Tight,0.002,0,1,0.0,0.0,0.002,0,1,0.0,0.0,0,0,,2025-26,Regular Season
1630314,"Williams, Brandon",2,65,24,2-4 Feet - Tight,0.044,12,26,0.462,0.481,0.037,11,22,0.5,0.007,1,4,0.25,2025-26,Regular Season
1630314,"Williams, Brandon",3,65,52,4-6 Feet - Open,0.173,43,103,0.417,0.481,0.096,30,57,0.526,0.077,13,46,0.283,2025-26,Regular Season
1630314,"Williams, Brandon",4,65,55,6+ Feet - Wide Open,0.212,32,126,0.254,0.341,0.042,10,25,0.4,0.17,22,101,0.218,2025-26,Regular Season
1641729,"Sensabaugh, Brice",1,72,1,0-2 Feet - Very Tight,0.001,1,1,1.0,1.0,0.001,1,1,1.0,0.0,0,0,,2025-26,Regular Season
1641729,"Sensabaugh, Brice",2,72,49,2-4 Feet - Tight,0.126,39,100,0.39,0.455,0.079,26,63,0.413,0.047,13,37,0.351,2025-26,Regular Season
1641729,"Sensabaugh, Brice",3,72,68,4-6 Feet - Open,0.382,114,304,0.375,0.51,0.091,32,72,0.444,0.292,82,232,0.353,2025-26,Regular Season
1641729,"Sensabaugh, Brice",4,72,61,6+ Feet - Wide Open,0.194,60,154,0.39,0.565,0.016,6,13,0.462,0.177,54,141,0.383,2025-26,Regular Season
1642355,"James, Bronny",1,37,1,0-2 Feet - Very Tight,0.011,0,1,0.0,0.0,0.011,0,1,0.0,0.0,0,0,,2025-26,Regular Season
1642355,"James, Bronny",2,37,5,2-4 Feet - Tight,0.08,1,7,0.143,0.143,0.08,1,7,0.143,0.0,0,0,,2025-26,Regular Season
1642355,"James, Bronny",3,37,13,4-6 Feet - Open,0.299,9,26,0.346,0.385,0.184,7,16,0.438,0.115,2,10,0.2,2025-26,Regular Season
1642355,"James, Bronny",4,37,21,6+ Feet - Wide Open,0.402,14,35,0.4,0.586,0.057,1,5,0.2,0.345,13,30,0.433,2025-26,Regular Season
201572,"Lopez, Brook",1,70,3,0-2 Feet - Very Tight,0.006,1,3,0.333,0.333,0.006,1,3,0.333,0.0,0,0,,2025-26,Regular Season
201572,"Lopez, Brook",2,70,37,2-4 Feet - Tight,0.103,11,51,0.216,0.255,0.057,7,28,0.25,0.047,4,23,0.174,2025-26,Regular Season
201572,"Lopez, Brook",3,70,55,4-6 Feet - Open,0.251,46,124,0.371,0.476,0.075,20,37,0.541,0.176,26,87,0.299,2025-26,Regular Season
201572,"Lopez, Brook",4,70,61,6+ Feet - Wide Open,0.377,76,186,0.409,0.605,0.01,3,5,0.6,0.366,73,181,0.403,2025-26,Regular Season
1642964,"Barnhizer, Brooks",2,37,3,2-4 Feet - Tight,0.059,0,3,0.0,0.0,0.059,0,3,0.0,0.0,0,0,,2025-26,Regular Season
1642964,"Barnhizer, Brooks",3,37,8,4-6 Feet - Open,0.196,2,10,0.2,0.2,0.137,2,7,0.286,0.059,0,3,0.0,2025-26,Regular Season
1642964,"Barnhizer, Brooks",4,37,6,6+ Feet - Wide Open,0.314,6,16,0.375,0.531,0.039,1,2,0.5,0.275,5,14,0.357,2025-26,Regular Season
1628971,"Brown, Bruce",1,77,1,0-2 Feet - Very Tight,0.002,0,1,0.0,0.0,0.002,0,1,0.0,0.0,0,0,,2025-26,Regular Season
1628971,"Brown, Bruce",2,77,33,2-4 Feet - Tight,0.087,10,42,0.238,0.274,0.072,7,35,0.2,0.014,3,7,0.429,2025-26,Regular Season
1628971,"Brown, Bruce",3,77,50,4-6 Feet - Open,0.155,25,75,0.333,0.447,0.041,8,20,0.4,0.113,17,55,0.309,2025-26,Regular Season
1628971,"Brown, Bruce",4,77,54,6+ Feet - Wide Open,0.165,37,80,0.463,0.675,0.008,3,4,0.75,0.157,34,76,0.447,2025-26,Regular Season
1631121,"McGowens, Bryce",1,42,1,0-2 Feet - Very Tight,0.004,0,1,0.0,0.0,0.004,0,1,0.0,0.0,0,0,,2025-26,Regular Season
1631121,"McGowens, Bryce",2,42,5,2-4 Feet - Tight,0.021,1,5,0.2,0.2,0.017,1,4,0.25,0.004,0,1,0.0,2025-26,Regular Season
1631121,"McGowens, Bryce",3,42,23,4-6 Feet - Open,0.148,12,35,0.343,0.386,0.076,9,18,0.5,0.072,3,17,0.176,2025-26,Regular Season
1631121,"McGowens, Bryce",4,42,31,6+ Feet - Wide Open,0.338,37,80,0.463,0.681,0.021,2,5,0.4,0.316,35,75,0.467,2025-26,Regular Season
1642267,"Carrington, Bub",1,76,5,0-2 Feet - Very Tight,0.009,4,6,0.667,0.75,0.006,3,4,0.75,0.003,1,2,0.5,2025-26,Regular Season
1642267,"Carrington, Bub",2,76,49,2-4 Feet - Tight,0.11,22,73,0.301,0.356,0.066,14,44,0.318,0.044,8,29,0.276,2025-26,Regular Season
1642267,"Carrington, Bub",3,76,74,4-6 Feet - Open,0.443,136,294,0.463,0.594,0.175,59,116,0.509,0.268,77,178,0.433,2025-26,Regular Season
1642267,"Carrington, Bub",4,76,71,6+ Feet - Wide Open,0.297,82,197,0.416,0.576,0.045,19,30,0.633,0.252,63,167,0.377,2025-26,Regular Season
1631205,"Boeheim, Buddy",2,4,1,2-4 Feet - Tight,0.167,0,1,0.0,0.0,0.0,0,0,,0.167,0,1,0.0,2025-26,Regular Season
1631205,"Boeheim, Buddy",3,4,2,4-6 Feet - Open,0.5,1,3,0.333,0.5,0.0,0,0,,0.5,1,3,0.333,2025-26,Regular Season
1631205,"Boeheim, Buddy",4,4,2,6+ Feet - Wide Open,0.333,1,2,0.5,0.75,0.0,0,0,,0.333,1,2,0.5,2025-26,Regular Season
1627741,"Hield, Buddy",2,50,1,2-4 Feet - Tight,0.143,0,1,0.0,0.0,0.0,0,0,,0.143,0,1,0.0,2025-26,Regular Season
1627741,"Hield, Buddy",3,50,2,4-6 Feet - Open,0.429,0,3,0.0,0.0,0.0,0,0,,0.429,0,3,0.0,2025-26,Regular Season
1627741,"Hield, Buddy",4,50,2,6+ Feet - Wide Open,0.286,0,2,0.0,0.0,0.0,0,0,,0.286,0,2,0.0,2025-26,Regular Season
203468,"McCollum, CJ",1,73,6,0-2 Feet - Very Tight,0.011,4,6,0.667,0.917,0.004,1,2,0.5,0.007,3,4,0.75,2025-26,Regular Season
203468,"McCollum, CJ",2,73,34,2-4 Feet - Tight,0.199,44,112,0.393,0.46,0.114,29,64,0.453,0.085,15,48,0.313,2025-26,Regular Season
203468,"McCollum, CJ",3,73,37,4-6 Feet - Open,0.295,68,166,0.41,0.509,0.125,35,70,0.5,0.171,33,96,0.344,2025-26,Regular Season
203468,"McCollum, CJ",4,73,32,6+ Feet - Wide Open,0.174,31,98,0.316,0.474,0.011,0,6,0.0,0.164,31,92,0.337,2025-26,Regular Season
1630595,"Cunningham, Cade",1,61,7,0-2 Feet - Very Tight,0.007,2,8,0.25,0.313,0.005,1,6,0.167,0.002,1,2,0.5,2025-26,Regular Season
1630595,"Cunningham, Cade",2,61,55,2-4 Feet - Tight,0.117,55,132,0.417,0.5,0.067,33,76,0.434,0.05,22,56,0.393,2025-26,Regular Season
1630595,"Cunningham, Cade",3,61,60,4-6 Feet - Open,0.276,129,312,0.413,0.5,0.138,75,156,0.481,0.138,54,156,0.346,2025-26,Regular Season
1630595,"Cunningham, Cade",4,61,54,6+ Feet - Wide Open,0.148,62,167,0.371,0.503,0.027,18,31,0.581,0.12,44,136,0.324,2025-26,Regular Season
1631216,"Houstan, Caleb",2,18,4,2-4 Feet - Tight,0.16,0,4,0.0,0.0,0.0,0,0,,0.16,0,4,0.0,2025-26,Regular Season
1631216,"Houstan, Caleb",3,18,8,4-6 Feet - Open,0.4,7,10,0.7,1.05,0.0,0,0,,0.4,7,10,0.7,2025-26,Regular Season
1631216,"Houstan, Caleb",4,18,5,6+ Feet - Wide Open,0.28,4,7,0.571,0.857,0.0,0,0,,0.28,4,7,0.571,2025-26,Regular Season
1631126,"Love, Caleb",1,47,3,0-2 Feet - Very Tight,0.006,0,3,0.0,0.0,0.006,0,3,0.0,0.0,0,0,,2025-26,Regular Season
1631126,"Love, Caleb",2,47,25,2-4 Feet - Tight,0.074,11,36,0.306,0.347,0.035,8,17,0.471,0.039,3,19,0.158,2025-26,Regular Season
1631126,"Love, Caleb",3,47,44,4-6 Feet - Open,0.338,53,165,0.321,0.455,0.043,9,21,0.429,0.295,44,144,0.306,2025-26,Regular Season
1631126,"Love, Caleb",4,47,42,6+ Feet - Wide Open,0.285,53,139,0.381,0.547,0.025,7,12,0.583,0.26,46,127,0.362,2025-26,Regular Season
1628997,"Martin, Caleb",1,58,1,0-2 Feet - Very Tight,0.005,0,1,0.0,0.0,0.005,0,1,0.0,0.0,0,0,,2025-26,Regular Season
1628997,"Martin, Caleb",2,58,6,2-4 Feet - Tight,0.032,2,6,0.333,0.5,0.011,0,2,0.0,0.021,2,4,0.5,2025-26,Regular Season
1628997,"Martin, Caleb",3,58,26,4-6 Feet - Open,0.213,9,40,0.225,0.25,0.133,7,25,0.28,0.08,2,15,0.133,2025-26,Regular Season
1628997,"Martin, Caleb",4,58,28,6+ Feet - Wide Open,0.271,21,51,0.412,0.569,0.074,5,14,0.357,0.197,16,37,0.432,2025-26,Regular Season
1642353,"Christie, Cam",2,51,8,2-4 Feet - Tight,0.061,1,8,0.125,0.125,0.045,1,6,0.167,0.015,0,2,0.0,2025-26,Regular Season
1642353,"Christie, Cam",3,51,22,4-6 Feet - Open,0.22,8,29,0.276,0.31,0.068,6,9,0.667,0.152,2,20,0.1,2025-26,Regular Season
1642353,"Christie, Cam",4,51,21,6+ Feet - Wide Open,0.212,10,28,0.357,0.536,0.008,0,1,0.0,0.205,10,27,0.37,2025-26,Regular Season
1642285,"Spencer, Cam",1,71,12,0-2 Feet - Very Tight,0.022,3,12,0.25,0.25,0.018,3,10,0.3,0.004,0,2,0.0,2025-26,Regular Season
1642285,"Spencer, Cam",2,71,46,2-4 Feet - Tight,0.169,40,93,0.43,0.538,0.084,20,46,0.435,0.085,20,47,0.426,2025-26,Regular Season
