PLAYER_ID,PLAYER_NAME_LAST_FIRST,SORT_ORDER,GP,G,TOUCH_TIME_RANGE,FGA_FREQUENCY,FGM,FGA,FG_PCT,EFG_PCT,FG2A_FREQUENCY,FG2M,FG2A,FG2_PCT,FG3A_FREQUENCY,FG3M,FG3A,FG3_PCT,SEASON,SEASON_TYPE
1630702,"Hardy, Jaden",2,55,19,Touch 2-6 Seconds,0.35,35,72,0.486,0.549,0.243,26,50,0.52,0.107,9,22,0.409,2025-26,Regular Season
1630702,"Hardy, Jaden",3,55,17,Touch 6+ Seconds,0.204,18,42,0.429,0.464,0.155,15,32,0.469,0.049,3,10,0.3,2025-26,Regular Season
1631093,"Ivey, Jaden",1,37,4,Touch < 2 Seconds,0.528,8,19,0.421,0.605,0.083,1,3,0.333,0.444,7,16,0.438,2025-26,Regular Season
1631093,"Ivey, Jaden",2,37,4,Touch 2-6 Seconds,0.389,5,14,0.357,0.393,0.25,4,9,0.444,0.139,1,5,0.2,2025-26,Regular Season
1631093,"Ivey, Jaden",3,37,3,Touch 6+ Seconds,0.083,2,3,0.667,0.667,0.083,2,3,0.667,0.0,0,0,,2025-26,Regular Season
1630183,"McDaniels, Jaden",1,71,70,Touch < 2 Seconds,0.425,187,325,0.575,0.706,0.186,102,142,0.718,0.239,85,183,0.464,2025-26,Regular Season
1630183,"McDaniels, Jaden",2,71,70,Touch 2-6 Seconds,0.541,194,414,0.469,0.487,0.475,179,363,0.493,0.067,15,51,0.294,2025-26,Regular Season
1630183,"McDaniels, Jaden",3,71,20,Touch 6+ Seconds,0.034,15,26,0.577,0.596,0.029,14,22,0.636,0.005,1,4,0.25,2025-26,Regular Season
1630256,"Tate, Jae'Sean",1,42,26,Touch < 2 Seconds,0.531,28,51,0.549,0.627,0.25,20,24,0.833,0.281,8,27,0.296,2025-26,Regular Season
1630256,"Tate, Jae'Sean",2,42,24,Touch 2-6 Seconds,0.385,17,37,0.459,0.473,0.354,16,34,0.471,0.031,1,3,0.333,2025-26,Regular Season
1630256,"Tate, Jae'Sean",3,42,6,Touch 6+ Seconds,0.083,3,8,0.375,0.375,0.083,3,8,0.375,0.0,0,0,,2025-26,Regular Season
1642942,"Mashack, Jahmai",1,28,24,Touch < 2 Seconds,0.589,36,93,0.387,0.473,0.247,20,39,0.513,0.342,16,54,0.296,2025-26,Regular Season
1642942,"Mashack, Jahmai",2,28,24,Touch 2-6 Seconds,0.386,25,61,0.41,0.41,0.348,25,55,0.455,0.038,0,6,0.0,2025-26,Regular Season
1642942,"Mashack, Jahmai",3,28,4,Touch 6+ Seconds,0.025,2,4,0.5,0.5,0.025,2,4,0.5,0.0,0,0,,2025-26,Regular Season
1642443,"Young, Jahmir",1,11,6,Touch < 2 Seconds,0.409,2,9,0.222,0.333,0.091,0,2,0.0,0.318,2,7,0.286,2025-26,Regular Season
1642443,"Young, Jahmir",2,11,7,Touch 2-6 Seconds,0.5,5,11,0.455,0.455,0.455,5,10,0.5,0.045,0,1,0.0,2025-26,Regular Season
1642443,"Young, Jahmir",3,11,2,Touch 6+ Seconds,0.091,1,2,0.5,0.5,0.091,1,2,0.5,0.0,0,0,,2025-26,Regular Season
1643141,"Telfort, Jahmyl",1,8,3,Touch < 2 Seconds,0.75,0,3,0.0,0.0,0.0,0,0,,0.75,0,3,0.0,2025-26,Regular Season
1643141,"Telfort, Jahmyl",2,8,1,Touch 2-6 Seconds,0.25,0,1,0.0,0.0,0.0,0,0,,0.25,0,1,0.0,2025-26,Regular Season
1631170,"Jaquez Jr., Jaime",1,71,69,Touch < 2 Seconds,0.36,151,304,0.497,0.576,0.175,103,148,0.696,0.185,48,156,0.308,2025-26,Regular Season
1631170,"Jaquez Jr., Jaime",2,71,70,Touch 2-6 Seconds,0.448,193,378,0.511,0.513,0.438,191,370,0.516,0.009,2,8,0.25,2025-26,Regular Season
1631170,"Jaquez Jr., Jaime",3,71,62,Touch 6+ Seconds,0.192,76,162,0.469,0.469,0.191,76,161,0.472,0.001,0,1,0.0,2025-26,Regular Season
1631222,"LaRavia, Jake",1,77,74,Touch < 2 Seconds,0.694,163,343,0.475,0.577,0.259,93,128,0.727,0.435,70,215,0.326,2025-26,Regular Season
1631222,"LaRavia, Jake",2,77,58,Touch 2-6 Seconds,0.275,61,136,0.449,0.46,0.249,58,123,0.472,0.026,3,13,0.231,2025-26,Regular Season
1631222,"LaRavia, Jake",3,77,14,Touch 6+ Seconds,0.03,4,15,0.267,0.267,0.03,4,15,0.267,0.0,0,0,,2025-26,Regular Season
1627751,"Poeltl, Jakob",1,41,40,Touch < 2 Seconds,0.945,182,256,0.711,0.711,0.945,182,256,0.711,0.0,0,0,,2025-26,Regular Season
1627751,"Poeltl, Jakob",2,41,13,Touch 2-6 Seconds,0.055,6,15,0.4,0.4,0.055,6,15,0.4,0.0,0,0,,2025-26,Regular Season
1628973,"Brunson, Jalen",1,71,68,Touch < 2 Seconds,0.208,130,294,0.442,0.607,0.043,33,61,0.541,0.165,97,233,0.416,2025-26,Regular Season
1628973,"Brunson, Jalen",2,71,71,Touch 2-6 Seconds,0.358,231,505,0.457,0.497,0.248,191,350,0.546,0.11,40,155,0.258,2025-26,Regular Season
1628973,"Brunson, Jalen",3,71,71,Touch 6+ Seconds,0.434,295,613,0.481,0.523,0.349,244,493,0.495,0.085,51,120,0.425,2025-26,Regular Season
1631105,"Duren, Jalen",1,66,65,Touch < 2 Seconds,0.606,325,460,0.707,0.707,0.606,325,460,0.707,0.0,0,0,,2025-26,Regular Season
1631105,"Duren, Jalen",2,66,63,Touch 2-6 Seconds,0.344,145,261,0.556,0.556,0.344,145,261,0.556,0.0,0,0,,2025-26,Regular Season
1631105,"Duren, Jalen",3,66,29,Touch 6+ Seconds,0.05,21,38,0.553,0.553,0.05,21,38,0.553,0.0,0,0,,2025-26,Regular Season
1630224,"Green, Jalen",1,29,29,Touch < 2 Seconds,0.288,53,133,0.398,0.538,0.054,16,25,0.64,0.234,37,108,0.343,2025-26,Regular Season
1630224,"Green, Jalen",2,29,29,Touch 2-6 Seconds,0.342,71,158,0.449,0.509,0.223,52,103,0.505,0.119,19,55,0.345,2025-26,Regular Season
1630224,"Green, Jalen",3,29,28,Touch 6+ Seconds,0.37,73,171,0.427,0.462,0.271,61,125,0.488,0.1,12,46,0.261,2025-26,Regular Season
1630552,"Johnson, Jalen",1,69,69,Touch < 2 Seconds,0.376,245,444,0.552,0.65,0.19,158,224,0.705,0.186,87,220,0.395,2025-26,Regular Season
1630552,"Johnson, Jalen",2,69,69,Touch 2-6 Seconds,0.417,229,493,0.465,0.487,0.352,207,416,0.498,0.065,22,77,0.286,2025-26,Regular Season
1630552,"Johnson, Jalen",3,69,63,Touch 6+ Seconds,0.207,108,244,0.443,0.455,0.18,102,213,0.479,0.026,6,31,0.194,2025-26,Regular Season
1629618,"Pickett, Jalen",1,47,35,Touch < 2 Seconds,0.522,46,107,0.43,0.584,0.127,13,26,0.5,0.395,33,81,0.407,2025-26,Regular Season
1629618,"Pickett, Jalen",2,47,24,Touch 2-6 Seconds,0.293,25,60,0.417,0.467,0.21,19,43,0.442,0.083,6,17,0.353,2025-26,Regular Season
1629618,"Pickett, Jalen",3,47,19,Touch 6+ Seconds,0.185,16,38,0.421,0.487,0.107,11,22,0.5,0.078,5,16,0.313,2025-26,Regular Season
1641771,"Slawson, Jalen",1,8,7,Touch < 2 Seconds,0.698,12,30,0.4,0.533,0.14,4,6,0.667,0.558,8,24,0.333,2025-26,Regular Season
1641771,"Slawson, Jalen",2,8,5,Touch 2-6 Seconds,0.302,3,13,0.231,0.231,0.302,3,13,0.231,0.0,0,0,,2025-26,Regular Season
1630188,"Smith, Jalen",1,53,52,Touch < 2 Seconds,0.832,159,336,0.473,0.592,0.307,79,124,0.637,0.525,80,212,0.377,2025-26,Regular Season
1630188,"Smith, Jalen",2,53,36,Touch 2-6 Seconds,0.163,35,66,0.53,0.545,0.144,33,58,0.569,0.02,2,8,0.25,2025-26,Regular Season
1630188,"Smith, Jalen",3,53,1,Touch 6+ Seconds,0.005,1,2,0.5,0.5,0.005,1,2,0.5,0.0,0,0,,2025-26,Regular Season
1630591,"Suggs, Jalen",1,52,51,Touch < 2 Seconds,0.441,109,258,0.422,0.574,0.084,31,49,0.633,0.357,78,209,0.373,2025-26,Regular Season
1630591,"Suggs, Jalen",2,52,52,Touch 2-6 Seconds,0.398,112,233,0.481,0.517,0.285,95,167,0.569,0.113,17,66,0.258,2025-26,Regular Season
1630591,"Suggs, Jalen",3,52,38,Touch 6+ Seconds,0.161,37,94,0.394,0.436,0.092,29,54,0.537,0.068,8,40,0.2,2025-26,Regular Season
1631114,"Williams, Jalen",1,31,30,Touch < 2 Seconds,0.246,50,104,0.481,0.563,0.13,33,55,0.6,0.116,17,49,0.347,2025-26,Regular Season
1631114,"Williams, Jalen",2,31,31,Touch 2-6 Seconds,0.41,87,173,0.503,0.506,0.382,86,161,0.534,0.028,1,12,0.083,2025-26,Regular Season
1631114,"Williams, Jalen",3,31,31,Touch 6+ Seconds,0.344,66,145,0.455,0.469,0.315,62,133,0.466,0.028,4,12,0.333,2025-26,Regular Season
1630592,"Wilson, Jalen",1,49,45,Touch < 2 Seconds,0.635,56,148,0.378,0.534,0.069,10,16,0.625,0.567,46,132,0.348,2025-26,Regular Season
1630592,"Wilson, Jalen",2,49,30,Touch 2-6 Seconds,0.283,28,66,0.424,0.447,0.262,25,61,0.41,0.021,3,5,0.6,2025-26,Regular Season
1630592,"Wilson, Jalen",3,49,15,Touch 6+ Seconds,0.082,6,19,0.316,0.316,0.077,6,18,0.333,0.004,0,1,0.0,2025-26,Regular Season
1631288,"Cain, Jamal",1,35,25,Touch < 2 Seconds,0.669,41,83,0.494,0.614,0.242,21,30,0.7,0.427,20,53,0.377,2025-26,Regular Season
1631288,"Cain, Jamal",2,35,20,Touch 2-6 Seconds,0.306,16,38,0.421,0.474,0.242,12,30,0.4,0.065,4,8,0.5,2025-26,Regular Season
1631288,"Cain, Jamal",3,35,3,Touch 6+ Seconds,0.024,1,3,0.333,0.333,0.024,1,3,0.333,0.0,0,0,,2025-26,Regular Season
1627750,"Murray, Jamal",1,72,71,Touch < 2 Seconds,0.234,158,307,0.515,0.687,0.061,52,80,0.65,0.173,106,227,0.467,2025-26,Regular Season
1627750,"Murray, Jamal",2,72,71,Touch 2-6 Seconds,0.385,241,505,0.477,0.546,0.256,172,336,0.512,0.129,69,169,0.408,2025-26,Regular Season
1627750,"Murray, Jamal",3,72,72,Touch 6+ Seconds,0.381,235,499,0.471,0.528,0.275,178,360,0.494,0.106,57,139,0.41,2025-26,Regular Season
1642347,"Shead, Jamal",1,77,74,Touch < 2 Seconds,0.548,92,256,0.359,0.49,0.103,25,48,0.521,0.445,67,208,0.322,2025-26,Regular Season
1642347,"Shead, Jamal",2,77,60,Touch 2-6 Seconds,0.246,43,115,0.374,0.409,0.199,35,93,0.376,0.047,8,22,0.364,2025-26,Regular Season
1642347,"Shead, Jamal",3,77,49,Touch 6+ Seconds,0.206,39,96,0.406,0.427,0.171,35,80,0.438,0.034,4,16,0.25,2025-26,Regular Season
1631123,"Bouyea, Jamaree",1,42,28,Touch < 2 Seconds,0.27,25,55,0.455,0.545,0.078,15,16,0.938,0.191,10,39,0.256,2025-26,Regular Season
1631123,"Bouyea, Jamaree",2,42,34,Touch 2-6 Seconds,0.51,51,104,0.49,0.514,0.426,46,87,0.529,0.083,5,17,0.294,2025-26,Regular Season
1631123,"Bouyea, Jamaree",3,42,24,Touch 6+ Seconds,0.221,19,45,0.422,0.478,0.167,14,34,0.412,0.054,5,11,0.455,2025-26,Regular Season
201935,"Harden, James",1,67,19,Touch < 2 Seconds,0.224,28,67,0.418,0.612,0.02,2,6,0.333,0.204,26,61,0.426,2025-26,Regular Season
201935,"Harden, James",2,67,21,Touch 2-6 Seconds,0.294,38,88,0.432,0.534,0.154,20,46,0.435,0.14,18,42,0.429,2025-26,Regular Season
201935,"Harden, James",3,67,23,Touch 6+ Seconds,0.482,78,144,0.542,0.628,0.301,53,90,0.589,0.181,25,54,0.463,2025-26,Regular Season
1630164,"Wiseman, James",1,4,4,Touch < 2 Seconds,0.7,4,7,0.571,0.571,0.7,4,7,0.571,0.0,0,0,,2025-26,Regular Season
1630164,"Wiseman, James",2,4,2,Touch 2-6 Seconds,0.3,2,3,0.667,0.667,0.3,2,3,0.667,0.0,0,0,,2025-26,Regular Season
1642364,"Watkins, Jamir",1,45,39,Touch < 2 Seconds,0.704,70,164,0.427,0.53,0.227,36,53,0.679,0.476,34,111,0.306,2025-26,Regular Season
1642364,"Watkins, Jamir",2,45,30,Touch 2-6 Seconds,0.288,32,67,0.478,0.485,0.24,31,56,0.554,0.047,1,11,0.091,2025-26,Regular Season
1642364,"Watkins, Jamir",3,45,2,Touch 6+ Seconds,0.009,2,2,1.0,1.0,0.009,2,2,1.0,0.0,0,0,,2025-26,Regular Season
1642419,"Battle, Jamison",1,56,44,Touch < 2 Seconds,0.838,58,114,0.509,0.649,0.301,26,41,0.634,0.537,32,73,0.438,2025-26,Regular Season
1642419,"Battle, Jamison",2,56,18,Touch 2-6 Seconds,0.162,11,22,0.5,0.568,0.096,8,13,0.615,0.066,3,9,0.333,2025-26,Regular Season
1641716,"Walker, Jarace",1,73,73,Touch < 2 Seconds,0.53,169,367,0.46,0.608,0.144,61,100,0.61,0.385,108,267,0.404,2025-26,Regular Season
1641716,"Walker, Jarace",2,73,70,Touch 2-6 Seconds,0.427,113,296,0.382,0.41,0.336,96,233,0.412,0.091,17,63,0.27,2025-26,Regular Season
1641716,"Walker, Jarace",3,73,21,Touch 6+ Seconds,0.043,10,30,0.333,0.367,0.032,8,22,0.364,0.012,2,8,0.25,2025-26,Regular Season
1642272,"McCain, Jared",1,62,25,Touch < 2 Seconds,0.481,46,101,0.455,0.649,0.038,7,8,0.875,0.443,39,93,0.419,2025-26,Regular Season
1642272,"McCain, Jared",2,62,24,Touch 2-6 Seconds,0.4,44,84,0.524,0.565,0.319,37,67,0.552,0.081,7,17,0.412,2025-26,Regular Season
1642272,"McCain, Jared",3,62,17,Touch 6+ Seconds,0.119,7,25,0.28,0.3,0.086,6,18,0.333,0.033,1,7,0.143,2025-26,Regular Season
1628991,"Jackson Jr., Jaren",1,48,3,Touch < 2 Seconds,0.469,10,23,0.435,0.543,0.163,5,8,0.625,0.306,5,15,0.333,2025-26,Regular Season
1628991,"Jackson Jr., Jaren",2,48,3,Touch 2-6 Seconds,0.469,13,23,0.565,0.565,0.469,13,23,0.565,0.0,0,0,,2025-26,Regular Season
1628991,"Jackson Jr., Jaren",3,48,3,Touch 6+ Seconds,0.061,1,3,0.333,0.333,0.061,1,3,0.333,0.0,0,0,,2025-26,Regular Season
1629020,"Vanderbilt, Jarred",1,60,54,Touch < 2 Seconds,0.821,84,183,0.459,0.533,0.413,57,92,0.62,0.408,27,91,0.297,2025-26,Regular Season
1629020,"Vanderbilt, Jarred",2,60,24,Touch 2-6 Seconds,0.161,17,36,0.472,0.472,0.161,17,36,0.472,0.0,0,0,,2025-26,Regular Season
1629020,"Vanderbilt, Jarred",3,60,2,Touch 6+ Seconds,0.018,3,4,0.75,0.75,0.018,3,4,0.75,0.0,0,0,,2025-26,Regular Season
1628386,"Allen, Jarrett",1,54,54,Touch < 2 Seconds,0.782,262,398,0.658,0.66,0.768,261,391,0.668,0.014,1,7,0.143,2025-26,Regular Season
1628386,"Allen, Jarrett",2,54,45,Touch 2-6 Seconds,0.214,64,109,0.587,0.587,0.208,64,106,0.604,0.006,0,3,0.0,2025-26,Regular Season
1628386,"Allen, Jarrett",3,54,2,Touch 6+ Seconds,0.004,1,2,0.5,0.5,0.004,1,2,0.5,0.0,0,0,,2025-26,Regular Season
1642859,"Richardson, Jase",1,51,37,Touch < 2 Seconds,0.475,39,86,0.453,0.587,0.144,16,26,0.615,0.331,23,60,0.383,2025-26,Regular Season
1642859,"Richardson, Jase",2,51,31,Touch 2-6 Seconds,0.442,41,80,0.513,0.544,0.354,36,64,0.563,0.088,5,16,0.313,2025-26,Regular Season
1642859,"Richardson, Jase",3,51,13,Touch 6+ Seconds,0.083,4,15,0.267,0.267,0.072,4,13,0.308,0.011,0,2,0.0,2025-26,Regular Season
1642914,"Small, Javon",1,40,35,Touch < 2 Seconds,0.349,46,94,0.489,0.628,0.138,20,37,0.541,0.212,26,57,0.456,2025-26,Regular Season
1642914,"Small, Javon",2,40,34,Touch 2-6 Seconds,0.472,58,127,0.457,0.531,0.294,39,79,0.494,0.178,19,48,0.396,2025-26,Regular Season
1642914,"Small, Javon",3,40,24,Touch 6+ Seconds,0.178,23,48,0.479,0.615,0.078,10,21,0.476,0.1,13,27,0.481,2025-26,Regular Season
1631451,"Cooke, Javonte",1,19,13,Touch < 2 Seconds,0.683,7,28,0.25,0.286,0.195,5,8,0.625,0.488,2,20,0.1,2025-26,Regular Season
1631451,"Cooke, Javonte",2,19,6,Touch 2-6 Seconds,0.195,1,8,0.125,0.125,0.146,1,6,0.167,0.049,0,2,0.0,2025-26,Regular Season
1631451,"Cooke, Javonte",3,19,5,Touch 6+ Seconds,0.122,1,5,0.2,0.3,0.098,0,4,0.0,0.024,1,1,1.0,2025-26,Regular Season
1629750,"Green, Javonte",1,77,75,Touch < 2 Seconds,0.869,150,337,0.445,0.57,0.284,66,110,0.6,0.585,84,227,0.37,2025-26,Regular Season
1629750,"Green, Javonte",2,77,31,Touch 2-6 Seconds,0.129,21,50,0.42,0.44,0.119,19,46,0.413,0.01,2,4,0.5,2025-26,Regular Season
1629750,"Green, Javonte",3,77,1,Touch 6+ Seconds,0.003,0,1,0.0,0.0,0.003,0,1,0.0,0.0,0,0,,2025-26,Regular Season
1629637,"Hayes, Jaxson",1,65,63,Touch < 2 Seconds,0.913,173,230,0.752,0.759,0.901,170,227,0.749,0.012,3,3,1.0,2025-26,Regular Season
1629637,"Hayes, Jaxson",2,65,18,Touch 2-6 Seconds,0.087,17,22,0.773,0.773,0.087,17,22,0.773,0.0,0,0,,2025-26,Regular Season
1630643,"Huff, Jay",1,77,75,Touch < 2 Seconds,0.822,204,471,0.433,0.549,0.22,95,126,0.754,0.602,109,345,0.316,2025-26,Regular Season
1630643,"Huff, Jay",2,77,50,Touch 2-6 Seconds,0.178,66,102,0.647,0.667,0.159,62,91,0.681,0.019,4,11,0.364,2025-26,Regular Season
1627759,"Brown, Jaylen",1,68,65,Touch < 2 Seconds,0.189,120,280,0.429,0.539,0.063,58,94,0.617,0.126,62,186,0.333,2025-26,Regular Season
1627759,"Brown, Jaylen",2,68,68,Touch 2-6 Seconds,0.492,356,728,0.489,0.521,0.4,309,592,0.522,0.092,47,136,0.346,2025-26,Regular Season
1627759,"Brown, Jaylen",3,68,68,Touch 6+ Seconds,0.319,228,473,0.482,0.508,0.275,203,407,0.499,0.045,25,66,0.379,2025-26,Regular Season
1641740,"Clark, Jaylen",1,63,57,Touch < 2 Seconds,0.722,64,143,0.448,0.535,0.308,39,61,0.639,0.414,25,82,0.305,2025-26,Regular Season
1641740,"Clark, Jaylen",2,63,33,Touch 2-6 Seconds,0.258,22,51,0.431,0.441,0.253,21,50,0.42,0.005,1,1,1.0,2025-26,Regular Season
1641740,"Clark, Jaylen",3,63,4,Touch 6+ Seconds,0.02,0,4,0.0,0.0,0.02,0,4,0.0,0.0,0,0,,2025-26,Regular Season
1642377,"Wells, Jaylen",1,69,69,Touch < 2 Seconds,0.645,186,450,0.413,0.541,0.186,71,130,0.546,0.458,115,320,0.359,2025-26,Regular Season
1642377,"Wells, Jaylen",2,69,67,Touch 2-6 Seconds,0.308,98,215,0.456,0.484,0.251,86,175,0.491,0.057,12,40,0.3,2025-26,Regular Season
1642377,"Wells, Jaylen",3,69,28,Touch 6+ Seconds,0.047,17,33,0.515,0.545,0.04,15,28,0.536,0.007,2,5,0.4,2025-26,Regular Season
1631119,"Williams, Jaylin",1,62,62,Touch < 2 Seconds,0.857,123,294,0.418,0.575,0.155,31,53,0.585,0.703,92,241,0.382,2025-26,Regular Season
1631119,"Williams, Jaylin",2,62,31,Touch 2-6 Seconds,0.137,22,47,0.468,0.5,0.114,19,39,0.487,0.023,3,8,0.375,2025-26,Regular Season
1631119,"Williams, Jaylin",3,62,2,Touch 6+ Seconds,0.006,0,2,0.0,0.0,0.006,0,2,0.0,0.0,0,0,,2025-26,Regular Season
1642281,"Tyson, Jaylon",1,64,64,Touch < 2 Seconds,0.75,236,479,0.493,0.625,0.315,109,201,0.542,0.435,127,278,0.457,2025-26,Regular Season
1642281,"Tyson, Jaylon",2,64,52,Touch 2-6 Seconds,0.222,76,142,0.535,0.542,0.213,74,136,0.544,0.009,2,6,0.333,2025-26,Regular Season
1642281,"Tyson, Jaylon",3,64,15,Touch 6+ Seconds,0.028,5,18,0.278,0.306,0.025,4,16,0.25,0.003,1,2,0.5,2025-26,Regular Season
1643257,"Kent, Jayson",1,3,3,Touch < 2 Seconds,0.833,3,5,0.6,0.7,0.333,2,2,1.0,0.5,1,3,0.333,2025-26,Regular Season
1643257,"Kent, Jayson",2,3,1,Touch 2-6 Seconds,0.167,1,1,1.0,1.0,0.167,1,1,1.0,0.0,0,0,,2025-26,Regular Season
1628369,"Tatum, Jayson",1,13,13,Touch < 2 Seconds,0.251,24,59,0.407,0.525,0.077,10,18,0.556,0.174,14,41,0.341,2025-26,Regular Season
1628369,"Tatum, Jayson",2,13,13,Touch 2-6 Seconds,0.387,37,91,0.407,0.467,0.23,26,54,0.481,0.157,11,37,0.297,2025-26,Regular Season
1628369,"Tatum, Jayson",3,13,13,Touch 6+ Seconds,0.362,35,85,0.412,0.5,0.183,20,43,0.465,0.179,15,42,0.357,2025-26,Regular Season
201145,"Green, Jeff",1,29,23,Touch < 2 Seconds,0.75,17,45,0.378,0.5,0.133,6,8,0.75,0.617,11,37,0.297,2025-26,Regular Season
201145,"Green, Jeff",2,29,10,Touch 2-6 Seconds,0.233,6,14,0.429,0.464,0.183,5,11,0.455,0.05,1,3,0.333,2025-26,Regular Season
201145,"Green, Jeff",3,29,1,Touch 6+ Seconds,0.017,0,1,0.0,0.0,0.017,0,1,0.0,0.0,0,0,,2025-26,Regular Season
203924,"Grant, Jerami",1,57,56,Touch < 2 Seconds,0.547,175,398,0.44,0.602,0.091,46,66,0.697,0.456,129,332,0.389,2025-26,Regular Season
203924,"Grant, Jerami",2,57,56,Touch 2-6 Seconds,0.334,123,243,0.506,0.519,0.313,117,228,0.513,0.021,6,15,0.4,2025-26,Regular Season
203924,"Grant, Jerami",3,57,44,Touch 6+ Seconds,0.12,33,87,0.379,0.385,0.115,32,84,0.381,0.004,1,3,0.333,2025-26,Regular Season
1642847,"Fears, Jeremiah",1,78,74,Touch < 2 Seconds,0.325,127,294,0.432,0.539,0.118,64,107,0.598,0.206,63,187,0.337,2025-26,Regular Season
1642847,"Fears, Jeremiah",2,78,77,Touch 2-6 Seconds,0.419,164,380,0.432,0.454,0.363,147,329,0.447,0.056,17,51,0.333,2025-26,Regular Season
1642847,"Fears, Jeremiah",3,78,76,Touch 6+ Seconds,0.256,100,232,0.431,0.463,0.213,85,193,0.44,0.043,15,39,0.385,2025-26,Regular Season
1630526,"Robinson-Earl, Jeremiah",1,22,4,Touch < 2 Seconds,0.824,6,14,0.429,0.5,0.353,4,6,0.667,0.471,2,8,0.25,2025-26,Regular Season
1630526,"Robinson-Earl, Jeremiah",2,22,3,Touch 2-6 Seconds,0.176,2,3,0.667,0.667,0.176,2,3,0.667,0.0,0,0,,2025-26,Regular Season
1631110,"Sochan, Jeremy",1,42,11,Touch < 2 Seconds,0.857,12,18,0.667,0.667,0.667,12,14,0.857,0.19,0,4,0.0,2025-26,Regular Season
1631110,"Sochan, Jeremy",2,42,3,Touch 2-6 Seconds,0.143,1,3,0.333,0.333,0.143,1,3,0.333,0.0,0,0,,2025-26,Regular Season
1630579,"Sims, Jericho",1,62,50,Touch < 2 Seconds,0.893,108,134,0.806,0.806,0.893,108,134,0.806,0.0,0,0,,2025-26,Regular Season
1630579,"Sims, Jericho",2,62,13,Touch 2-6 Seconds,0.107,11,16,0.688,0.688,0.107,11,16,0.688,0.0,0,0,,2025-26,Regular Season
1641724,"Howard, Jett",1,55,52,Touch < 2 Seconds,0.61,65,153,0.425,0.572,0.12,20,30,0.667,0.49,45,123,0.366,2025-26,Regular Season
1641724,"Howard, Jett",2,55,39,Touch 2-6 Seconds,0.343,37,86,0.43,0.477,0.271,29,68,0.426,0.072,8,18,0.444,2025-26,Regular Season
1641724,"Howard, Jett",3,55,11,Touch 6+ Seconds,0.048,3,12,0.25,0.292,0.032,2,8,0.25,0.016,1,4,0.25,2025-26,Regular Season
1628975,"Carter, Jevon",1,48,25,Touch < 2 Seconds,0.582,33,103,0.32,0.461,0.045,4,8,0.5,0.537,29,95,0.305,2025-26,Regular Season
1628975,"Carter, Jevon",2,48,23,Touch 2-6 Seconds,0.305,27,54,0.5,0.583,0.198,18,35,0.514,0.107,9,19,0.474,2025-26,Regular Season
1628975,"Carter, Jevon",3,48,14,Touch 6+ Seconds,0.113,8,20,0.4,0.425,0.068,7,12,0.583,0.045,1,8,0.125,2025-26,Regular Season
202710,"Butler III, Jimmy",1,38,37,Touch < 2 Seconds,0.469,121,216,0.56,0.609,0.347,100,160,0.625,0.121,21,56,0.375,2025-26,Regular Season
202710,"Butler III, Jimmy",2,38,38,Touch 2-6 Seconds,0.325,72,150,0.48,0.507,0.275,64,127,0.504,0.05,8,23,0.348,2025-26,Regular Season
202710,"Butler III, Jimmy",3,38,34,Touch 6+ Seconds,0.206,47,95,0.495,0.511,0.193,44,89,0.494,0.013,3,6,0.5,2025-26,Regular Season
1642866,"Beringer, Joan",1,35,26,Touch < 2 Seconds,0.942,41,65,0.631,0.631,0.942,41,65,0.631,0.0,0,0,,2025-26,Regular Season
1642866,"Beringer, Joan",2,35,4,Touch 2-6 Seconds,0.058,4,4,1.0,1.0,0.058,4,4,1.0,0.0,0,0,,2025-26,Regular Season
1629111,"Landale, Jock",1,68,23,Touch < 2 Seconds,0.887,74,141,0.525,0.613,0.497,49,79,0.62,0.39,25,62,0.403,2025-26,Regular Season
1629111,"Landale, Jock",2,68,12,Touch 2-6 Seconds,0.113,8,18,0.444,0.444,0.101,8,16,0.5,0.013,0,2,0.0,2025-26,Regular Season
204060,"Ingles, Joe",1,25,5,Touch < 2 Seconds,0.538,4,7,0.571,0.786,0.077,1,1,1.0,0.462,3,6,0.5,2025-26,Regular Season
204060,"Ingles, Joe",2,25,4,Touch 2-6 Seconds,0.308,3,4,0.75,0.75,0.231,3,3,1.0,0.077,0,1,0.0,2025-26,Regular Season
204060,"Ingles, Joe",3,25,2,Touch 6+ Seconds,0.154,0,2,0.0,0.0,0.077,0,1,0.0,0.077,0,1,0.0,2025-26,Regular Season
203954,"Embiid, Joel",1,37,37,Touch < 2 Seconds,0.471,158,319,0.495,0.56,0.294,117,199,0.588,0.177,41,120,0.342,2025-26,Regular Season
203954,"Embiid, Joel",2,37,37,Touch 2-6 Seconds,0.434,143,294,0.486,0.498,0.389,136,264,0.515,0.044,7,30,0.233,2025-26,Regular Season
203954,"Embiid, Joel",3,37,27,Touch 6+ Seconds,0.096,32,65,0.492,0.515,0.091,29,62,0.468,0.004,3,3,1.0,2025-26,Regular Season
1628381,"Collins, John",1,64,64,Touch < 2 Seconds,0.678,237,408,0.581,0.683,0.349,154,210,0.733,0.329,83,198,0.419,2025-26,Regular Season
1628381,"Collins, John",2,64,58,Touch 2-6 Seconds,0.304,97,183,0.53,0.53,0.299,97,180,0.539,0.005,0,3,0.0,2025-26,Regular Season
